"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 04, 2019","38.55","37.70","39.70","37.60","20.82M","2.80%"
"Nov 01, 2019","37.50","37.70","38.30","37.15","10.74M","0.00%"
"Oct 31, 2019","37.50","38.10","38.95","37.15","16.36M","-0.79%"
"Oct 30, 2019","37.80","36.05","37.95","35.80","21.60M","5.88%"
"Oct 29, 2019","35.70","34.00","36.25","33.80","14.22M","5.00%"
"Oct 27, 2019","34.00","34.00","34.00","34.00","-","1.80%"
"Oct 25, 2019","33.40","34.50","34.90","32.80","12.18M","-3.05%"
"Oct 24, 2019","34.45","36.05","36.25","34.20","14.64M","-4.17%"
"Oct 23, 2019","35.95","35.70","36.90","34.95","15.28M","0.70%"
"Oct 22, 2019","35.70","36.90","37.45","35.20","18.82M","-3.25%"
"Oct 18, 2019","36.90","34.00","38.30","34.00","35.09M","7.58%"
"Oct 17, 2019","34.30","33.45","34.45","33.00","15.77M","2.54%"
"Oct 16, 2019","33.45","33.50","34.20","33.10","21.68M","2.29%"
"Oct 15, 2019","32.70","32.75","33.00","32.00","12.56M","0.46%"
"Oct 14, 2019","32.55","32.65","33.30","32.35","13.77M","-0.31%"
"Oct 11, 2019","32.65","33.95","34.25","32.40","17.00M","-2.97%"
"Oct 10, 2019","33.65","33.60","34.55","33.00","14.77M","-0.44%"
"Oct 09, 2019","33.80","32.65","34.15","32.20","16.21M","4.00%"
"Oct 07, 2019","32.50","33.30","33.40","31.30","19.14M","-1.81%"
"Oct 04, 2019","33.10","34.60","35.00","32.90","20.83M","-3.64%"
"Oct 03, 2019","34.35","34.20","35.35","33.90","12.39M","-1.01%"
"Oct 01, 2019","34.70","35.70","36.80","33.85","22.93M","-0.57%"
"Sep 30, 2019","34.90","36.65","36.70","34.50","19.51M","-4.38%"
"Sep 27, 2019","36.50","37.90","38.00","36.10","14.21M","-4.07%"
"Sep 26, 2019","38.05","37.00","38.50","36.35","18.35M","2.70%"
"Sep 25, 2019","37.05","39.05","39.05","36.60","11.96M","-5.84%"
"Sep 24, 2019","39.35","38.95","40.00","38.55","15.51M","0.13%"
"Sep 23, 2019","39.30","39.00","41.00","38.10","32.02M","4.80%"
