"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 11, 2020","129.90","129.90","129.90","129.90","256.87K","9.99%"
"Dec 10, 2020","118.10","115.70","120.00","113.50","198.75K","2.07%"
"Dec 09, 2020","115.70","124.90","124.90","115.00","302.07K","-6.05%"
"Dec 08, 2020","123.15","133.70","133.70","120.80","243.62K","-6.35%"
"Dec 07, 2020","131.50","128.50","136.25","124.50","480.34K","6.13%"
"Dec 04, 2020","123.90","123.90","123.90","121.15","250.85K","5.00%"
"Dec 03, 2020","118.00","114.75","118.00","114.50","147.45K","4.98%"
"Dec 02, 2020","112.40","114.35","115.00","112.05","75.14K","-0.22%"
"Dec 01, 2020","112.65","115.65","117.00","112.00","86.09K","-2.64%"
"Nov 27, 2020","115.70","116.00","117.00","113.20","39.48K","-0.09%"
"Nov 26, 2020","115.80","115.30","116.55","111.10","24.15K","1.89%"
"Nov 25, 2020","113.65","116.90","120.00","111.70","30.92K","-2.78%"
"Nov 24, 2020","116.90","117.05","121.70","116.00","53.73K","-0.13%"
"Nov 23, 2020","117.05","119.95","119.95","115.20","22.28K","-0.09%"
"Nov 20, 2020","117.15","119.95","121.00","116.65","29.09K","-1.47%"
"Nov 19, 2020","118.90","121.40","122.60","117.90","80.15K","-0.92%"
"Nov 18, 2020","120.00","119.65","121.85","117.00","77.74K","2.17%"
"Nov 17, 2020","117.45","113.80","117.50","111.55","100.82K","5.86%"
"Nov 13, 2020","110.95","112.80","113.90","110.15","30.57K","-0.36%"
"Nov 12, 2020","111.35","113.90","113.90","109.00","52.17K","1.88%"
"Nov 11, 2020","109.30","110.95","114.45","108.40","33.64K","-1.04%"
"Nov 10, 2020","110.45","110.50","112.50","109.65","22.64K","-0.05%"
"Nov 09, 2020","110.50","111.00","111.00","110.00","15.30K","-0.63%"
"Nov 06, 2020","111.20","109.95","112.90","108.75","18.21K","1.28%"
"Nov 05, 2020","109.80","111.00","114.00","109.20","15.50K","-0.18%"
"Nov 04, 2020","110.00","112.90","113.90","108.20","21.33K","-2.14%"
"Nov 03, 2020","112.40","108.95","114.00","107.95","23.34K","2.84%"
"Nov 02, 2020","109.30","109.00","111.80","108.00","21.26K","-2.45%"
"Oct 30, 2020","112.05","109.15","114.35","108.30","15.94K","2.19%"
"Oct 29, 2020","109.65","108.25","115.00","106.60","37.68K","-0.68%"
"Oct 28, 2020","110.40","111.30","112.50","110.15","23.63K","-2.00%"
"Oct 27, 2020","112.65","114.70","114.70","112.05","26.69K","-0.66%"
"Oct 26, 2020","113.40","116.75","116.75","112.05","39.80K","-1.26%"
"Oct 23, 2020","114.85","115.75","117.20","112.05","38.58K","-0.35%"
"Oct 22, 2020","115.25","116.25","120.25","114.00","60.50K","-1.83%"
"Oct 21, 2020","117.40","119.50","119.90","113.20","169.93K","-4.12%"
"Oct 20, 2020","122.45","122.45","129.80","122.45","153.76K","-10.00%"
"Oct 19, 2020","136.05","135.30","138.90","132.60","60.91K","1.19%"
"Oct 16, 2020","134.45","146.90","150.50","132.65","192.14K","-8.26%"
"Oct 15, 2020","146.55","146.50","154.40","142.10","316.92K","3.35%"
"Oct 14, 2020","141.80","132.00","141.80","130.25","253.45K","9.97%"
"Oct 13, 2020","128.95","117.65","129.15","116.45","307.35K","9.79%"
"Oct 12, 2020","117.45","119.85","119.90","117.10","7.01K","-1.34%"
"Oct 09, 2020","119.05","119.10","121.70","117.50","8.66K","-0.67%"
"Oct 08, 2020","119.85","120.95","123.00","118.10","30.78K","-0.25%"
"Oct 07, 2020","120.15","123.00","123.90","118.60","23.88K","-0.17%"
"Oct 06, 2020","120.35","123.20","123.50","119.65","15.85K","-0.86%"
"Oct 05, 2020","121.40","121.70","122.75","116.60","24.48K","1.76%"
"Oct 01, 2020","119.30","124.60","125.00","118.25","22.27K","-4.14%"
"Sep 30, 2020","124.45","126.50","126.50","122.75","12.51K","2.64%"
"Sep 29, 2020","121.25","119.00","121.25","113.75","30.62K","4.98%"
"Sep 28, 2020","115.50","116.00","120.90","113.20","15.84K","-0.60%"
"Sep 25, 2020","116.20","112.60","118.00","112.60","11.64K","3.38%"
"Sep 24, 2020","112.40","115.40","115.70","112.05","14.63K","-3.93%"
"Sep 23, 2020","117.00","119.90","120.00","115.65","14.40K","1.65%"
"Sep 22, 2020","115.10","117.45","121.85","111.70","25.55K","-2.00%"
"Sep 21, 2020","117.45","124.25","125.70","117.25","22.48K","-5.36%"
"Sep 18, 2020","124.10","129.15","131.05","123.00","44.84K","-3.72%"
"Sep 17, 2020","128.90","129.00","130.55","126.50","17.75K","0.82%"
"Sep 16, 2020","127.85","125.90","132.00","125.90","12.65K","0.35%"
"Sep 15, 2020","127.40","131.70","132.60","126.25","14.64K","-1.43%"
"Sep 14, 2020","129.25","125.20","129.85","125.20","25.04K","2.66%"
"Sep 11, 2020","125.90","128.55","128.80","125.20","20.97K","-2.18%"
"Sep 10, 2020","128.70","124.90","129.95","123.60","60.86K","3.96%"
"Sep 09, 2020","123.80","122.35","127.00","121.55","31.19K","-3.05%"
"Sep 08, 2020","127.70","133.70","133.70","126.25","44.28K","-3.33%"
"Sep 07, 2020","132.10","139.80","139.80","131.00","36.47K","-2.22%"
"Sep 04, 2020","135.10","132.25","141.35","129.95","45.49K","-0.22%"
"Sep 03, 2020","135.40","140.90","141.30","131.30","43.36K","0.59%"
"Sep 02, 2020","134.60","132.00","134.60","130.00","25.63K","4.99%"
"Sep 01, 2020","128.20","138.95","138.95","127.65","39.75K","-4.58%"
"Aug 31, 2020","134.35","136.15","141.55","134.20","75.59K","-4.88%"
"Aug 28, 2020","141.25","146.50","151.25","140.10","95.83K","-3.32%"
"Aug 27, 2020","146.10","147.95","148.05","144.10","48.02K","0.69%"
"Aug 26, 2020","145.10","151.80","151.85","143.60","119.45K","-1.69%"
"Aug 25, 2020","147.60","152.40","153.00","145.80","235.22K","0.44%"
"Aug 24, 2020","146.95","152.50","158.90","144.75","156.15K","-3.54%"
"Aug 21, 2020","152.35","163.00","165.05","152.35","128.62K","-4.99%"
"Aug 20, 2020","160.35","169.00","169.50","158.75","222.14K","-1.02%"
"Aug 19, 2020","162.00","162.00","162.00","157.10","293.07K","4.99%"
"Aug 18, 2020","154.30","144.00","154.30","140.95","210.75K","9.98%"
"Aug 17, 2020","140.30","143.00","146.85","136.55","234.02K","5.09%"
"Aug 14, 2020","133.50","138.60","142.90","131.25","161.98K","0.60%"
"Aug 13, 2020","132.70","127.80","138.60","124.40","202.20K","5.32%"
"Aug 12, 2020","126.00","118.50","126.50","116.05","232.38K","9.57%"
"Aug 11, 2020","115.00","117.50","118.40","112.70","35.26K","-0.17%"
"Aug 10, 2020","115.20","121.15","125.60","114.20","47.43K","-5.30%"
"Aug 07, 2020","121.65","125.00","126.70","118.00","33.55K","-0.29%"
"Aug 06, 2020","122.00","119.45","123.00","117.25","22.98K","4.14%"
"Aug 05, 2020","117.15","121.10","124.80","115.65","57.44K","-2.33%"
"Aug 04, 2020","119.95","121.65","124.45","117.15","24.77K","-1.56%"
"Aug 03, 2020","121.85","126.00","127.50","120.30","31.09K","-3.75%"
"Jul 31, 2020","126.60","126.00","128.80","121.15","40.18K","2.59%"
"Jul 30, 2020","123.40","118.50","123.90","115.10","49.30K","4.58%"
"Jul 29, 2020","118.00","118.00","118.00","115.00","42.05K","4.98%"
"Jul 28, 2020","112.40","105.95","112.40","103.10","27.77K","5.00%"
"Jul 27, 2020","107.05","114.25","114.25","104.00","37.61K","-1.65%"
"Jul 24, 2020","108.85","108.85","108.85","107.70","10.61K","4.97%"
"Jul 23, 2020","103.70","99.30","103.70","99.30","13.81K","4.96%"
"Jul 22, 2020","98.80","99.85","100.90","97.75","10.26K","-1.05%"
"Jul 21, 2020","99.85","101.20","101.55","99.00","8.04K","-1.19%"
"Jul 20, 2020","101.05","99.20","102.50","99.20","13.04K","1.51%"
"Jul 17, 2020","99.55","100.85","101.00","99.00","6.45K","0.35%"
"Jul 16, 2020","99.20","99.05","101.45","98.30","7.76K","0.00%"
"Jul 15, 2020","99.20","101.85","103.50","99.00","16.30K","-0.25%"
"Jul 14, 2020","99.45","100.95","101.50","98.20","8.84K","-0.75%"
"Jul 13, 2020","100.20","102.50","102.50","99.00","11.18K","1.11%"
"Jul 10, 2020","99.10","98.15","103.40","98.15","12.35K","-2.51%"
"Jul 09, 2020","101.65","102.00","103.75","97.85","17.82K","-1.21%"
"Jul 08, 2020","102.90","103.50","103.90","100.80","9.28K","1.08%"
"Jul 07, 2020","101.80","99.00","103.55","98.85","10.64K","0.89%"
"Jul 06, 2020","100.90","104.45","105.75","100.00","9.44K","-1.66%"
"Jul 03, 2020","102.60","105.45","105.45","100.00","12.33K","-0.39%"
"Jul 02, 2020","103.00","102.50","106.90","102.15","7.11K","0.54%"
"Jul 01, 2020","102.45","103.75","109.40","101.25","19.72K","-3.85%"
"Jun 30, 2020","106.55","113.40","113.40","105.25","6.20K","-3.09%"
"Jun 29, 2020","109.95","117.00","117.00","109.25","11.81K","-1.96%"
"Jun 26, 2020","112.15","112.10","114.90","109.30","11.64K","2.37%"
"Jun 25, 2020","109.55","108.10","112.00","106.05","14.61K","-1.84%"
"Jun 24, 2020","111.60","112.55","114.95","109.15","21.21K","-0.89%"
"Jun 23, 2020","112.60","112.00","113.40","107.85","19.09K","3.59%"
"Jun 22, 2020","108.70","109.85","109.85","106.10","32.20K","3.87%"
"Jun 19, 2020","104.65","100.75","104.65","99.35","23.83K","4.96%"
"Jun 18, 2020","99.70","101.50","101.50","96.75","16.82K","1.68%"
"Jun 17, 2020","98.05","99.45","99.65","96.30","6.85K","0.77%"
"Jun 16, 2020","97.30","103.50","103.50","95.45","10.70K","-1.62%"
"Jun 15, 2020","98.90","101.15","103.95","96.15","20.69K","-1.25%"
"Jun 12, 2020","100.15","100.30","101.90","97.95","23.29K","-2.86%"
"Jun 11, 2020","103.10","105.00","107.00","100.50","22.19K","-1.39%"
"Jun 10, 2020","104.55","109.50","109.60","99.20","63.95K","0.14%"
"Jun 09, 2020","104.40","104.40","104.40","95.95","82.43K","9.95%"
"Jun 08, 2020","94.95","94.95","94.95","94.95","24.01K","9.96%"
"Jun 05, 2020","86.35","86.35","86.35","82.60","15.38K","10.00%"
"Jun 04, 2020","78.50","75.95","78.50","75.95","25.35K","4.95%"
"Jun 03, 2020","74.80","72.20","75.50","72.20","19.65K","3.96%"
"Jun 02, 2020","71.95","72.70","72.75","69.05","13.10K","1.34%"
"Jun 01, 2020","71.00","73.00","73.00","69.60","17.21K","0.92%"
"May 29, 2020","70.35","68.50","72.00","68.50","13.28K","-0.28%"
