"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 14, 2018","8,886.10","8,865.90","8,908.00","8,787.60","151.98M","-0.45%"
"Dec 13, 2018","8,926.30","8,915.80","8,974.90","8,868.60","216.18M","0.82%"
"Dec 12, 2018","8,853.40","8,724.90","8,887.70","8,718.10","219.18M","1.35%"
"Dec 11, 2018","8,735.50","8,709.40","8,826.40","8,671.90","210.51M","0.87%"
"Dec 10, 2018","8,660.00","8,771.00","8,804.60","8,644.00","174.11M","-1.76%"
"Dec 07, 2018","8,815.50","8,819.60","8,914.60","8,805.20","164.63M","0.58%"
"Dec 06, 2018","8,764.50","8,926.00","8,927.40","8,743.70","214.51M","-2.75%"
"Dec 05, 2018","9,012.20","8,983.70","9,048.50","8,945.50","136.51M","-0.55%"
"Dec 04, 2018","9,061.70","9,148.50","9,170.80","9,057.70","164.52M","-1.28%"
"Dec 03, 2018","9,179.60","9,239.80","9,262.10","9,159.10","167.66M","1.13%"
"Nov 30, 2018","9,077.20","9,112.40","9,117.80","9,046.20","207.83M","-0.24%"
"Nov 29, 2018","9,098.90","9,168.90","9,199.60","9,080.70","145.11M","-0.04%"
"Nov 28, 2018","9,102.70","9,120.40","9,163.10","9,096.80","148.53M","0.19%"
"Nov 27, 2018","9,085.60","9,091.70","9,156.40","9,033.00","173.49M","-0.06%"
"Nov 26, 2018","9,091.20","8,984.00","9,104.60","8,984.00","173.69M","1.96%"
"Nov 23, 2018","8,916.70","8,903.20","8,951.10","8,867.70","94.33M","0.12%"
"Nov 22, 2018","8,906.20","8,917.40","8,947.60","8,878.70","118.00M","-0.61%"
"Nov 21, 2018","8,960.60","8,905.70","8,979.20","8,896.30","145.08M","1.06%"
"Nov 20, 2018","8,866.50","8,970.70","8,977.00","8,829.60","176.40M","-1.55%"
"Nov 19, 2018","9,006.30","9,073.80","9,138.30","9,006.30","123.71M","-0.56%"
"Nov 16, 2018","9,056.80","9,111.60","9,131.50","9,015.90","202.08M","-0.18%"
"Nov 15, 2018","9,073.50","9,133.70","9,189.80","9,018.60","184.70M","-0.36%"
"Nov 14, 2018","9,106.60","9,097.80","9,176.40","9,036.70","139.66M","-0.42%"
"Nov 13, 2018","9,145.40","9,097.20","9,163.30","9,074.50","153.90M","0.76%"
"Nov 12, 2018","9,076.30","9,174.80","9,180.60","9,068.30","141.48M","-0.64%"
"Nov 09, 2018","9,134.80","9,117.70","9,156.80","9,079.70","203.27M","-0.46%"
"Nov 08, 2018","9,177.00","9,182.70","9,232.30","9,147.80","147.22M","0.10%"
"Nov 07, 2018","9,167.90","9,165.20","9,174.20","9,117.70","249.73M","1.99%"
