"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 10, 2016","10.40","10.40","10.40","10.40","0.30K","-0.95%"
"Mar 09, 2016","10.50","10.20","10.69","10.20","3.15K","0.00%"
"Mar 08, 2016","10.50","10.50","10.50","10.50","1.87K","0.00%"
"Mar 07, 2016","10.50","10.74","10.74","10.50","0.82K","-2.33%"
"Mar 04, 2016","10.75","10.50","10.75","10.50","1.37K","2.38%"
"Mar 03, 2016","10.50","10.50","10.50","10.50","2.11K","-2.78%"
"Mar 02, 2016","10.80","10.80","10.80","10.80","0.20K","2.86%"
"Feb 26, 2016","10.50","10.50","10.50","10.50","3.79K","-2.78%"
"Feb 25, 2016","10.80","10.50","10.80","10.50","1.93K","2.86%"
"Feb 24, 2016","10.50","10.50","10.50","10.50","1.09K","0.00%"
"Feb 23, 2016","10.50","10.50","10.50","10.50","0.10K","1.65%"
"Feb 22, 2016","10.33","10.33","10.33","10.33","0.14K","0.00%"
"Feb 19, 2016","10.33","10.00","10.33","10.00","3.63K","2.28%"
"Feb 18, 2016","10.10","10.10","10.10","10.00","1.79K","-0.10%"
"Feb 17, 2016","10.11","10.11","10.11","10.11","0.29K","0.10%"
"Feb 16, 2016","10.10","10.10","10.10","10.10","0.21K","-4.54%"
"Feb 11, 2016","10.58","10.50","10.58","10.50","0.64K","0.00%"
"Feb 10, 2016","10.58","10.58","10.58","10.58","0.20K","-3.02%"
"Feb 05, 2016","10.91","10.50","10.91","10.50","0.65K","2.92%"
"Feb 02, 2016","10.60","10.53","10.60","10.52","16.47K","0.86%"
"Feb 01, 2016","10.51","10.86","10.86","10.51","2.02K","-0.38%"
"Jan 27, 2016","10.55","10.55","10.55","10.55","0.04K","0.00%"
"Jan 26, 2016","10.55","10.55","10.55","10.55","0.15K","-8.26%"
"Jan 21, 2016","11.50","11.33","11.50","11.33","0.60K","4.55%"
"Jan 20, 2016","11.00","11.00","11.00","11.00","1.06K","6.80%"
"Jan 19, 2016","10.30","10.25","10.30","10.25","1.23K","1.78%"
"Jan 18, 2016","10.12","10.19","10.20","10.12","1.66K","-0.78%"
"Jan 15, 2016","10.20","10.10","10.20","10.10","1.02K","1.29%"
"Jan 14, 2016","10.07","10.10","10.10","10.07","0.71K","0.00%"
"Jan 13, 2016","10.07","10.11","10.11","10.07","1.60K","0.60%"
"Jan 11, 2016","10.01","10.01","10.01","10.01","0.39K","0.10%"
"Jan 08, 2016","10.00","10.15","10.15","10.00","1.56K","-1.19%"
"Jan 07, 2016","10.12","10.49","10.49","10.12","0.78K","0.10%"
"Jan 05, 2016","10.11","10.41","10.41","10.11","0.35K","-2.88%"
"Dec 31, 2015","10.41","10.41","10.41","10.41","0.16K","-0.67%"
"Dec 29, 2015","10.48","10.00","10.48","9.80","32.01K","4.80%"
"Dec 28, 2015","10.00","10.00","10.00","10.00","0.30K","0.00%"
"Dec 22, 2015","10.00","10.00","10.00","10.00","1.50K","2.04%"
"Dec 21, 2015","9.80","9.80","9.80","9.80","0.19K","0.00%"
"Dec 18, 2015","9.80","10.00","10.00","9.80","2.29K","-0.10%"
"Dec 15, 2015","9.81","9.81","9.81","9.81","3.61K","0.10%"
"Dec 11, 2015","9.80","9.81","9.81","9.80","0.35K","-2.00%"
"Dec 10, 2015","10.00","9.85","10.00","9.82","1.51K","0.00%"
"Dec 09, 2015","10.00","10.00","10.00","10.00","0.67K","0.00%"
"Dec 08, 2015","10.00","10.00","10.00","10.00","1.81K","0.00%"
"Dec 02, 2015","10.00","10.00","10.00","10.00","0.29K","0.00%"
"Dec 01, 2015","10.00","10.00","10.00","10.00","0.44K","0.00%"
"Nov 27, 2015","10.00","10.00","10.00","10.00","0.10K","0.00%"
"Nov 26, 2015","10.00","10.00","10.00","9.84","1.57K","-1.96%"
"Nov 23, 2015","10.20","10.20","10.20","10.20","0.15K","4.08%"
"Nov 20, 2015","9.80","9.80","9.80","9.80","3.70K","-2.00%"
"Nov 19, 2015","10.00","10.00","10.00","10.00","0.61K","-2.44%"
"Nov 13, 2015","10.25","10.25","10.25","10.25","0.20K","2.50%"
"Nov 12, 2015","10.00","10.00","10.00","10.00","3.26K","0.00%"
"Nov 11, 2015","10.00","10.20","10.20","10.00","2.83K","-2.15%"
"Nov 09, 2015","10.22","10.22","10.22","10.22","0.17K","-0.29%"
"Nov 06, 2015","10.25","10.25","10.25","10.25","0.80K","0.00%"
"Oct 30, 2015","10.25","10.20","10.25","10.20","0.14K","2.50%"
"Oct 29, 2015","10.00","10.00","10.00","10.00","0.21K","4.17%"
"Oct 27, 2015","9.60","9.60","9.60","9.60","3.70K","-4.95%"
"Oct 26, 2015","10.10","9.51","10.10","9.51","1.65K","4.12%"
"Oct 23, 2015","9.70","9.70","9.70","9.70","0.10K","-3.00%"
"Oct 21, 2015","10.00","10.00","10.00","10.00","0.27K","-2.91%"
"Oct 20, 2015","10.30","10.30","10.30","10.30","1.00K","0.00%"
"Oct 19, 2015","10.30","10.30","10.30","10.30","0.31K","0.00%"
"Oct 16, 2015","10.30","10.30","10.30","10.30","0.39K","3.00%"
"Oct 15, 2015","10.00","10.00","10.00","10.00","0.12K","0.00%"
"Oct 12, 2015","10.00","10.01","10.01","10.00","0.57K","-0.10%"
"Oct 08, 2015","10.01","10.00","10.01","10.00","1.70K","0.10%"
"Oct 06, 2015","10.00","10.00","10.00","10.00","2.11K","0.00%"
"Oct 05, 2015","10.00","10.00","10.00","9.99","0.68K","0.00%"
"Oct 02, 2015","10.00","10.00","10.00","10.00","0.52K","0.00%"
"Sep 28, 2015","10.00","10.00","10.00","10.00","0.76K","-0.10%"
"Sep 23, 2015","10.01","10.01","10.01","10.01","0.30K","0.10%"
"Sep 18, 2015","10.00","10.00","10.00","10.00","0.01K","-0.99%"
"Sep 17, 2015","10.10","10.11","10.11","10.10","0.39K","-0.10%"
