Date,Price,Open,High,Low,Vol.,Change %
12-Mar-21,8.58,151.35,154.45,149.45,9.56M,-0.10%
10-Mar-21,8.18,148.5,151.8,148.5,11.20M,2.44%
9-Mar-21,7.98,147.2,150.3,145.5,9.19M,0.79%
8-Mar-21,8.12,144.45,147.55,143.7,3.51M,2.38%
5-Mar-21,8.37,145.95,147,141.9,8.73M,-1.85%
4-Mar-21,8.52,144.75,150.75,144.1,15.04M,-0.34%
3-Mar-21,8.45,142.8,146.85,140.2,13.74M,4.46%
2-Mar-21,8.30,139.6,142.3,138.4,7.89M,0.76%
1-Mar-21,8.45,136.55,139.9,136.3,4.94M,2.55%
26-Feb-21,8.57,142.35,142.35,134.4,10.13M,-5.61%
25-Feb-21,8.85,140.5,144.5,137.2,14.81M,3.83%
24-Feb-21,8.63,139.65,141.65,131.3,4.42M,-1.00%
23-Feb-21,8.67,140,142.4,138.6,6.86M,0.11%
22-Feb-21,8.65,145.35,145.6,138.05,9.83M,-4.26%
19-Feb-21,8.86,153.95,154.15,143.5,7.60M,-5.48%
18-Feb-21,8.70,152,157,151.8,6.65M,1.62%
17-Feb-21,8.82,153.45,155.25,151.15,4.99M,-1.30%
16-Feb-21,8.64,153.95,156.3,152.5,5.29M,0.62%
15-Feb-21,8.73,148.2,153.9,148,7.67M,3.70%
12-Feb-21,8.88,146.9,148.6,145.2,4.56M,0.86%
11-Feb-21,8.85,146.7,147.95,145.5,1.63M,-0.51%
10-Feb-21,8.73,146.2,148.65,145.4,4.00M,0.17%
9-Feb-21,8.11,147.65,150.3,145.6,6.25M,-1.71%
8-Feb-21,8.25,147.9,149.5,146.7,3.37M,1.02%
5-Feb-21,8.29,154.5,155,146.55,7.11M,-3.02%
4-Feb-21,8.31,148.45,152.9,146.6,9.36M,2.56%
3-Feb-21,8.32,144.45,149.6,142.25,7.05M,3.27%
2-Feb-21,8.35,139.1,144.45,139.1,5.74M,4.17%
1-Feb-21,8.20,134.1,138.9,131.5,8.30M,4.11%
29-Jan-21,7.84,138.15,138.7,131.25,6.07M,-4.12%
28-Jan-21,7.84,132.15,138.95,132.15,7.42M,1.21%
27-Jan-21,8.14,137.4,139.25,134.05,6.31M,-0.91%
25-Jan-21,8.28,142.1,142.85,137,3.39M,-1.64%
22-Jan-21,8.49,142.8,144,138.8,4.11M,-1.68%
21-Jan-21,8.52,146.2,148.4,141.7,4.90M,-2.40%
20-Jan-21,8.40,147.35,147.4,144,4.19M,-1.02%
19-Jan-21,8.55,140.9,148,140.7,6.87M,4.68%
18-Jan-21,8.72,145,145.5,139.35,6.56M,-3.09%
15-Jan-21,8.63,143.5,147.9,143.35,9.14M,1.29%
14-Jan-21,8.38,143.7,145.6,142,3.55M,0.14%
13-Jan-21,8.26,145.65,146,140.3,5.52M,-0.73%
12-Jan-21,8.34,141.2,144.8,141.05,5.83M,1.65%
11-Jan-21,7.92,144.8,145.65,140.8,5.00M,-1.87%
8-Jan-21,8.04,144.8,146.2,143.4,6.34M,1.19%
7-Jan-21,8.01,142.5,144.65,141.9,5.18M,1.42%
6-Jan-21,7.85,139.55,142.4,138.6,7.15M,1.40%
5-Jan-21,8.27,136.3,139.65,135.7,5.86M,1.24%
4-Jan-21,8.22,136.45,137.7,134.2,3.89M,2.00%
1-Jan-21,8.51,134,135.5,134,2.17M,0.60%
31-Dec-20,8.62,132.6,135,132,4.65M,0.98%
30-Dec-20,8.12,135.1,135.45,131.35,4.62M,-1.89%
29-Dec-20,7.53,136.15,137.1,133.95,2.66M,-0.26%
28-Dec-20,7.55,135,136.65,134.35,3.46M,1.19%
24-Dec-20,7.73,132.5,135.6,132.5,3.97M,1.48%
23-Dec-20,7.64,132.45,133.65,129,4.26M,0.61%
22-Dec-20,7.71,129.2,131.8,125.3,7.15M,0.92%
21-Dec-20,7.07,136.05,137.75,126.2,5.88M,-5.66%
18-Dec-20,7.17,137.9,139,134.85,7.97M,0.00%
17-Dec-20,7.48,140.8,141.8,137,6.43M,-2.55%
