"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 07, 2021","27,149.40","27,775.00","27,896.85","27,001.00","5.15K","-1.63%"
"Apr 06, 2021","27,599.15","28,300.00","28,500.00","27,401.00","3.56K","-2.06%"
"Apr 05, 2021","28,178.55","29,880.00","29,880.00","27,810.30","6.29K","-4.81%"
"Apr 01, 2021","29,602.95","30,265.00","31,000.00","29,400.00","8.48K","-2.74%"
"Mar 31, 2021","30,436.65","29,550.00","30,848.00","29,365.00","11.23K","2.40%"
"Mar 30, 2021","29,723.70","29,375.00","30,030.00","29,020.55","10.41K","3.44%"
"Mar 26, 2021","28,734.90","28,250.00","29,207.55","27,150.00","12.38K","1.68%"
"Mar 25, 2021","28,259.45","28,102.05","28,645.25","27,948.05","7.04K","-0.50%"
"Mar 24, 2021","28,402.60","27,991.00","28,800.00","27,619.05","10.34K","1.40%"
"Mar 23, 2021","28,011.75","27,775.00","28,200.00","27,392.90","4.08K","2.10%"
"Mar 22, 2021","27,435.85","27,585.00","27,880.90","26,601.00","11.79K","-0.54%"
"Mar 19, 2021","27,585.10","27,200.00","28,000.05","26,675.00","11.80K","0.10%"
"Mar 18, 2021","27,556.45","28,220.00","28,434.70","26,700.00","5.54K","-1.45%"
"Mar 17, 2021","27,961.85","28,000.00","28,263.15","27,600.00","4.17K","-0.24%"
"Mar 16, 2021","28,029.30","27,719.90","28,640.10","27,630.00","9.38K","2.11%"
"Mar 15, 2021","27,450.70","27,811.00","28,400.00","27,200.00","10.40K","0.42%"
"Mar 12, 2021","27,335.35","25,804.00","27,749.85","25,804.00","8.72K","5.55%"
"Mar 10, 2021","25,897.35","26,300.25","26,587.55","25,635.40","2.82K","-1.63%"
"Mar 09, 2021","26,325.60","26,653.65","26,972.95","26,000.00","4.95K","-0.86%"
"Mar 08, 2021","26,553.65","26,149.75","26,951.10","25,710.00","5.45K","3.32%"
"Mar 05, 2021","25,701.20","26,000.05","26,300.10","25,102.00","6.03K","-1.87%"
"Mar 04, 2021","26,190.90","25,700.00","26,532.65","25,320.90","5.40K","0.88%"
"Mar 03, 2021","25,962.20","25,150.00","26,000.00","24,900.00","10.56K","3.56%"
"Mar 02, 2021","25,068.65","24,499.95","25,199.90","24,145.30","9.92K","3.81%"
"Mar 01, 2021","24,148.65","23,175.00","24,500.00","23,174.90","17.10K","5.76%"
"Feb 26, 2021","22,832.75","21,872.00","23,223.75","21,872.00","12.00K","2.11%"
"Feb 25, 2021","22,361.05","21,602.00","22,500.00","21,516.55","8.78K","2.64%"
"Feb 24, 2021","21,785.55","21,050.00","21,898.95","21,050.00","3.52K","3.66%"
"Feb 23, 2021","21,015.80","21,211.00","21,450.00","20,866.45","4.49K","-0.04%"
"Feb 22, 2021","21,024.45","21,707.00","21,707.00","20,948.95","8.25K","-3.15%"
"Feb 19, 2021","21,707.35","21,711.00","21,900.00","21,481.00","3.46K","-0.44%"
"Feb 18, 2021","21,802.70","21,850.00","21,999.45","21,600.00","4.54K","0.05%"
"Feb 17, 2021","21,792.60","21,210.00","22,000.00","21,104.00","10.73K","2.32%"
"Feb 16, 2021","21,298.05","20,835.00","21,500.00","20,835.00","16.91K","1.37%"
"Feb 15, 2021","21,010.05","20,939.00","21,115.55","20,695.40","5.79K","1.44%"
"Feb 12, 2021","20,710.90","20,800.00","21,035.85","20,675.00","2.15K","-1.20%"
"Feb 11, 2021","20,963.25","21,251.00","21,412.10","20,900.00","6.51K","-2.85%"
"Feb 10, 2021","21,577.55","21,185.00","21,637.95","21,150.00","22.16K","1.94%"
"Feb 09, 2021","21,167.25","21,744.00","21,744.00","21,100.00","2.45K","-1.48%"
"Feb 08, 2021","21,485.05","20,907.75","21,549.45","20,907.75","15.01K","2.76%"
"Feb 05, 2021","20,907.75","21,220.00","21,375.00","20,381.55","4.95K","-1.30%"
"Feb 04, 2021","21,183.45","21,100.00","21,300.00","20,714.75","11.74K","0.78%"
"Feb 03, 2021","21,019.90","20,800.00","21,200.00","20,300.00","11.58K","1.95%"
"Feb 02, 2021","20,617.00","19,328.00","20,709.30","19,245.00","24.99K","8.09%"
"Feb 01, 2021","19,074.55","19,388.00","19,388.00","18,777.00","17.22K","-0.45%"
"Jan 29, 2021","19,161.50","19,631.00","19,684.65","18,928.75","18.84K","-1.23%"
"Jan 28, 2021","19,399.55","19,800.00","19,845.85","19,351.10","12.18K","-2.25%"
"Jan 27, 2021","19,845.85","20,299.85","20,299.90","19,796.00","9.89K","-0.80%"
"Jan 25, 2021","20,005.20","20,688.00","20,744.00","19,900.00","5.63K","-2.29%"
"Jan 22, 2021","20,473.70","20,792.00","20,871.30","20,410.05","4.16K","-1.53%"
"Jan 21, 2021","20,791.05","21,400.00","21,400.00","20,700.00","11.11K","-2.20%"
"Jan 20, 2021","21,259.65","21,499.00","21,546.40","21,120.75","4.47K","-0.95%"
"Jan 19, 2021","21,464.20","21,500.00","21,634.20","21,206.30","5.28K","1.06%"
"Jan 18, 2021","21,238.70","20,874.00","21,399.90","20,501.15","4.92K","2.27%"
"Jan 15, 2021","20,766.85","21,200.00","21,247.15","20,700.00","8.98K","-1.58%"
"Jan 14, 2021","21,100.20","21,489.00","21,489.00","21,000.00","3.04K","-0.79%"
"Jan 13, 2021","21,267.55","21,600.00","21,750.00","21,211.00","4.72K","-1.49%"
"Jan 12, 2021","21,588.40","21,727.00","21,778.15","21,502.00","2.68K","-0.64%"
"Jan 11, 2021","21,727.25","21,910.00","21,935.00","21,449.75","14.16K","-0.04%"
"Jan 08, 2021","21,735.40","21,553.00","21,898.95","21,331.00","15.44K","0.51%"
"Jan 07, 2021","21,626.00","21,650.00","21,700.00","21,435.10","3.52K","0.78%"
"Jan 06, 2021","21,458.40","21,775.00","22,100.00","21,200.00","8.56K","-0.63%"
"Jan 05, 2021","21,594.20","21,154.65","21,899.00","21,011.00","3.05K","2.08%"
"Jan 04, 2021","21,154.65","21,288.00","21,300.00","21,065.00","3.04K","0.13%"
"Jan 01, 2021","21,127.60","20,830.70","21,243.95","20,830.70","1.66K","1.43%"
"Dec 31, 2020","20,830.55","20,895.00","21,099.00","20,800.00","3.24K","-0.17%"
"Dec 30, 2020","20,865.60","21,365.00","21,365.00","20,711.00","5.62K","-1.44%"
"Dec 29, 2020","21,170.25","21,402.10","21,511.50","21,100.00","2.07K","-0.87%"
"Dec 28, 2020","21,356.30","21,265.00","21,786.25","21,150.05","2.60K","0.96%"
"Dec 24, 2020","21,153.20","21,280.00","21,290.00","21,100.00","2.54K","0.36%"
"Dec 23, 2020","21,077.15","21,288.00","21,410.00","21,005.25","2.39K","0.21%"
"Dec 22, 2020","21,033.75","21,549.00","21,630.00","20,800.00","7.17K","-0.99%"
"Dec 21, 2020","21,243.05","22,000.15","22,499.00","21,150.00","6.41K","-3.35%"
"Dec 18, 2020","21,980.40","22,460.00","22,888.00","21,800.00","9.25K","-3.02%"
"Dec 17, 2020","22,664.80","23,000.00","23,080.00","22,500.00","2.40K","-0.81%"
"Dec 16, 2020","22,849.10","23,098.10","23,100.00","22,700.00","8.18K","-0.58%"
"Dec 15, 2020","22,982.75","22,900.00","23,099.90","22,625.00","4.15K","0.47%"
"Dec 14, 2020","22,874.75","22,634.00","23,000.00","22,350.00","3.24K","1.12%"
"Dec 11, 2020","22,621.90","22,323.05","22,689.25","22,323.00","2.29K","0.44%"
"Dec 10, 2020","22,523.05","22,300.00","23,200.00","22,073.15","4.69K","-0.12%"
"Dec 09, 2020","22,550.50","22,894.00","22,894.00","22,500.00","2.13K","-0.99%"
"Dec 08, 2020","22,776.95","22,721.00","23,000.00","22,450.25","4.18K","-0.40%"
"Dec 07, 2020","22,869.10","22,390.00","22,956.60","22,320.30","3.64K","1.99%"
"Dec 04, 2020","22,422.95","22,713.40","22,713.40","22,155.00","3.23K","-1.28%"
"Dec 03, 2020","22,713.40","22,361.00","22,800.00","22,156.00","3.36K","1.31%"
"Dec 02, 2020","22,420.10","22,149.40","22,599.40","21,945.50","13.08K","2.16%"
"Dec 01, 2020","21,945.45","21,877.80","22,755.00","21,427.85","10.24K","0.36%"
"Nov 27, 2020","21,866.90","21,149.90","22,146.35","20,837.30","60.95K","4.52%"
"Nov 26, 2020","20,920.90","21,700.00","21,720.75","20,850.00","6.92K","-3.68%"
"Nov 25, 2020","21,720.75","22,799.95","22,800.00","21,655.00","8.81K","-4.71%"
"Nov 24, 2020","22,793.85","22,231.00","22,894.00","22,099.60","16.44K","2.08%"
"Nov 23, 2020","22,330.20","21,785.00","22,421.00","21,413.55","9.92K","2.50%"
"Nov 20, 2020","21,784.80","21,300.00","21,800.00","21,245.25","5.38K","1.90%"
"Nov 19, 2020","21,378.10","21,352.00","21,584.85","21,207.80","3.53K","-0.09%"
"Nov 18, 2020","21,396.30","21,193.00","21,500.00","20,850.05","6.69K","0.95%"
"Nov 17, 2020","21,195.45","20,690.00","21,221.00","20,561.60","7.64K","2.49%"
"Nov 13, 2020","20,681.40","20,800.00","21,200.00","20,421.00","9.98K","-0.21%"
"Nov 12, 2020","20,725.85","20,062.00","20,748.00","19,991.55","5.80K","2.58%"
"Nov 11, 2020","20,205.55","20,500.00","20,689.00","19,800.00","4.41K","-0.70%"
"Nov 10, 2020","20,347.35","20,444.00","20,700.00","20,110.00","2.90K","-0.39%"
"Nov 09, 2020","20,427.20","20,250.00","20,450.40","20,161.00","2.54K","1.21%"
"Nov 06, 2020","20,183.10","20,003.05","20,500.00","20,003.05","4.49K","-0.15%"
"Nov 05, 2020","20,214.25","19,870.00","20,250.00","19,650.00","4.23K","3.03%"
"Nov 04, 2020","19,619.75","19,511.40","19,900.00","19,476.05","2.97K","0.56%"
"Nov 03, 2020","19,511.40","19,214.60","19,679.95","19,021.05","11.19K","1.54%"
"Nov 02, 2020","19,214.60","18,675.30","19,299.90","18,400.00","6.61K","2.89%"
"Oct 30, 2020","18,675.35","18,699.95","18,998.00","18,480.00","2.37K","-0.23%"
"Oct 29, 2020","18,717.75","18,487.80","18,860.00","18,390.00","2.68K","1.24%"
"Oct 28, 2020","18,487.80","18,648.00","18,648.00","18,350.00","1.45K","0.18%"
"Oct 27, 2020","18,454.00","18,525.00","18,660.15","18,400.00","4.61K","-0.80%"
"Oct 26, 2020","18,602.85","18,910.60","19,100.00","18,525.00","0.90K","-1.56%"
"Oct 23, 2020","18,898.25","19,148.00","19,148.00","18,822.05","2.80K","0.33%"
"Oct 22, 2020","18,836.75","18,860.80","19,142.00","18,780.00","3.29K","-0.61%"
"Oct 21, 2020","18,951.70","19,200.00","19,200.00","18,802.00","2.94K","-0.64%"
"Oct 20, 2020","19,073.45","18,950.00","19,265.00","18,698.75","2.38K","0.53%"
"Oct 19, 2020","18,972.85","18,800.00","19,000.00","18,700.00","2.34K","1.48%"
"Oct 16, 2020","18,695.90","18,945.00","18,945.00","18,501.60","4.08K","-0.05%"
"Oct 15, 2020","18,704.90","19,150.00","19,150.00","18,674.90","1.60K","-1.73%"
"Oct 14, 2020","19,034.50","19,380.00","19,380.00","18,601.20","3.91K","-0.56%"
"Oct 13, 2020","19,141.60","19,400.00","19,403.05","18,902.00","3.80K","-1.73%"
"Oct 12, 2020","19,479.40","19,491.40","19,539.00","19,101.15","1.79K","-0.06%"
"Oct 09, 2020","19,491.40","18,988.00","19,549.95","18,708.00","3.26K","3.15%"
"Oct 08, 2020","18,896.70","18,769.95","19,198.00","18,499.70","3.52K","2.02%"
"Oct 07, 2020","18,522.25","18,851.00","19,000.00","18,500.00","2.02K","-1.46%"
"Oct 06, 2020","18,795.80","18,500.00","18,841.35","18,250.00","6.11K","2.14%"
"Oct 05, 2020","18,402.55","18,450.00","18,459.00","18,230.90","1.79K","0.94%"
"Oct 01, 2020","18,230.90","18,450.00","18,500.00","18,151.05","1.95K","-0.42%"
"Sep 30, 2020","18,307.15","18,401.95","18,426.00","18,190.05","3.82K","-0.50%"
"Sep 29, 2020","18,399.70","18,499.95","18,550.00","18,100.00","3.58K","0.21%"
"Sep 28, 2020","18,361.85","18,400.00","18,477.80","18,201.00","2.59K","0.86%"
"Sep 25, 2020","18,204.90","18,501.00","18,657.00","18,150.00","5.48K","-0.88%"
"Sep 24, 2020","18,367.45","18,210.00","18,536.25","18,056.00","3.30K","-1.09%"
"Sep 23, 2020","18,569.00","18,350.35","18,744.00","18,024.25","3.26K","2.31%"
"Sep 22, 2020","18,148.95","18,400.00","18,499.00","18,100.00","5.02K","-0.50%"
"Sep 21, 2020","18,239.55","18,750.00","18,949.90","18,130.55","5.83K","-2.71%"
"Sep 18, 2020","18,747.50","19,002.90","19,061.90","18,424.00","8.31K","-1.34%"
"Sep 17, 2020","19,002.90","19,350.00","19,350.00","18,750.00","7.73K","-1.19%"
"Sep 16, 2020","19,231.50","19,000.00","19,500.00","18,811.00","3.91K","1.80%"
"Sep 15, 2020","18,891.70","18,905.00","19,197.35","18,809.00","4.03K","-0.16%"
"Sep 14, 2020","18,922.50","18,600.00","19,080.00","18,525.50","12.38K","1.90%"
"Sep 11, 2020","18,569.00","18,999.90","18,999.90","18,350.00","7.02K","-0.84%"
"Sep 10, 2020","18,726.10","18,851.00","19,241.00","18,700.00","3.04K","-0.43%"
"Sep 09, 2020","18,807.35","19,145.00","19,299.00","18,532.10","2.48K","-1.69%"
"Sep 08, 2020","19,130.70","19,400.00","19,612.00","19,100.00","2.85K","-1.15%"
"Sep 07, 2020","19,353.15","19,700.00","19,739.65","19,301.45","2.45K","-1.51%"
"Sep 04, 2020","19,649.55","19,999.00","19,999.00","19,600.00","3.85K","-1.76%"
"Sep 03, 2020","20,002.15","20,229.75","20,583.60","19,927.50","2.59K","-0.82%"
"Sep 02, 2020","20,167.15","19,980.00","20,344.65","19,920.00","1.01K","1.04%"
"Sep 01, 2020","19,959.00","20,300.00","20,448.95","19,919.75","2.72K","-1.51%"
"Aug 31, 2020","20,264.45","20,907.35","21,000.00","20,150.00","4.73K","-3.07%"
"Aug 28, 2020","20,907.35","20,902.00","21,216.90","20,800.00","1.77K","-0.44%"
"Aug 27, 2020","20,999.80","21,100.00","21,510.05","20,866.15","6.26K","0.64%"
"Aug 26, 2020","20,866.15","21,000.00","21,088.95","20,750.00","1.49K","0.25%"
"Aug 25, 2020","20,813.30","21,278.00","21,278.00","20,705.40","2.07K","-0.54%"
"Aug 24, 2020","20,927.35","20,799.85","21,380.00","20,615.05","5.77K","1.52%"
"Aug 21, 2020","20,613.85","20,645.00","20,767.70","20,600.00","3.27K","0.42%"
"Aug 20, 2020","20,527.20","20,789.20","20,974.95","20,455.45","4.59K","-1.47%"
"Aug 19, 2020","20,834.35","20,657.00","20,949.50","20,657.00","1.43K","0.25%"
"Aug 18, 2020","20,782.30","20,941.00","21,089.95","20,700.00","2.09K","-0.70%"
"Aug 17, 2020","20,929.20","20,903.70","20,998.35","20,750.00","1.87K","0.12%"
"Aug 14, 2020","20,903.65","21,000.00","21,299.95","20,800.00","8.57K","-4.50%"
"Aug 13, 2020","21,888.55","21,699.95","22,000.00","21,521.00","4.93K","2.40%"
"Aug 12, 2020","21,376.05","21,800.00","21,800.00","21,260.30","2.18K","-1.73%"
