"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 10, 2020","28.15","28.75","28.75","27.85","8.72M","-2.09%"
"Dec 09, 2020","28.75","29.35","29.60","28.60","10.45M","-1.37%"
"Dec 08, 2020","29.15","29.40","29.60","28.40","15.75M","1.04%"
"Dec 07, 2020","28.85","28.30","29.15","28.30","12.81M","1.94%"
"Dec 04, 2020","28.30","29.15","29.30","27.60","15.57M","-1.74%"
"Dec 03, 2020","28.80","29.00","29.40","28.50","16.20M","0.00%"
"Dec 02, 2020","28.80","28.60","29.00","28.20","24.60M","2.67%"
"Dec 01, 2020","28.05","26.20","28.35","25.90","42.71M","7.88%"
"Nov 27, 2020","26.00","25.50","26.35","25.30","13.59M","1.76%"
"Nov 26, 2020","25.55","25.30","25.75","25.10","5.23M","0.99%"
"Nov 25, 2020","25.30","26.30","26.30","25.15","11.78M","-3.07%"
"Nov 24, 2020","26.10","26.40","26.70","25.85","12.43M","-0.19%"
"Nov 23, 2020","26.15","26.20","26.75","25.80","15.31M","1.55%"
"Nov 20, 2020","25.75","24.45","26.40","24.00","27.38M","6.19%"
"Nov 19, 2020","24.25","24.45","25.25","24.10","9.02M","-1.02%"
"Nov 18, 2020","24.50","24.95","24.95","24.40","4.67M","-1.41%"
"Nov 17, 2020","24.85","25.00","25.15","24.65","6.53M","2.26%"
"Nov 13, 2020","24.30","24.65","24.70","24.20","4.31M","-0.82%"
"Nov 12, 2020","24.50","24.25","24.95","24.00","9.51M","3.16%"
"Nov 11, 2020","23.75","24.50","24.75","22.80","8.41M","-1.25%"
"Nov 10, 2020","24.05","23.10","24.40","23.00","10.18M","4.34%"
"Nov 09, 2020","23.05","23.10","23.30","22.90","2.93M","0.66%"
"Nov 06, 2020","22.90","23.20","23.40","22.80","3.28M","-0.43%"
"Nov 05, 2020","23.00","22.60","23.55","22.50","4.81M","2.45%"
"Nov 04, 2020","22.45","22.35","22.70","22.35","1.87M","0.00%"
"Nov 03, 2020","22.45","22.70","22.80","22.35","2.07M","-0.22%"
"Nov 02, 2020","22.50","22.90","23.00","22.40","2.38M","-1.32%"
"Oct 30, 2020","22.80","23.05","23.20","22.65","2.89M","-1.08%"
"Oct 29, 2020","23.05","23.10","23.50","22.90","5.03M","0.44%"
"Oct 28, 2020","22.95","22.80","23.30","22.65","3.61M","0.22%"
"Oct 27, 2020","22.90","23.15","23.20","22.75","3.06M","-0.65%"
"Oct 26, 2020","23.05","23.75","23.75","23.00","3.21M","-2.33%"
"Oct 23, 2020","23.60","22.80","23.95","22.70","6.91M","3.06%"
"Oct 22, 2020","22.90","22.80","23.20","22.80","2.07M","-0.65%"
"Oct 21, 2020","23.05","23.30","23.50","22.80","2.82M","-0.43%"
"Oct 20, 2020","23.15","22.70","23.25","22.45","3.34M","2.43%"
"Oct 19, 2020","22.60","22.50","22.85","22.40","2.44M","0.89%"
"Oct 16, 2020","22.40","22.50","22.85","22.25","2.47M","-0.22%"
"Oct 15, 2020","22.45","22.60","23.35","22.25","4.75M","-0.22%"
"Oct 14, 2020","22.50","22.90","23.00","22.40","5.23M","-1.53%"
"Oct 13, 2020","22.85","23.15","23.35","22.60","2.58M","-1.72%"
"Oct 12, 2020","23.25","23.60","23.60","23.15","1.86M","-0.64%"
"Oct 09, 2020","23.40","23.30","23.70","23.25","2.90M","0.21%"
"Oct 08, 2020","23.35","23.70","23.80","23.15","2.43M","-1.27%"
"Oct 07, 2020","23.65","23.80","24.10","23.50","1.95M","-0.63%"
"Oct 06, 2020","23.80","24.00","24.05","23.70","3.73M","0.00%"
"Oct 05, 2020","23.80","23.75","24.15","23.60","2.94M","0.21%"
"Oct 01, 2020","23.75","23.80","24.25","23.65","2.53M","0.64%"
"Sep 30, 2020","23.60","23.70","23.95","23.40","2.19M","-0.42%"
"Sep 29, 2020","23.70","24.40","24.70","23.55","3.92M","-2.47%"
"Sep 28, 2020","24.30","24.55","24.85","24.15","4.68M","-0.82%"
"Sep 25, 2020","24.50","23.00","24.70","23.00","6.32M","7.22%"
"Sep 24, 2020","22.85","23.70","23.70","22.20","4.58M","-4.19%"
"Sep 23, 2020","23.85","24.40","24.40","23.00","4.13M","0.21%"
"Sep 22, 2020","23.80","24.55","24.75","22.80","8.26M","-3.84%"
"Sep 21, 2020","24.75","25.75","26.25","24.30","5.12M","-3.88%"
"Sep 18, 2020","25.75","25.85","26.35","25.65","4.28M","-0.77%"
"Sep 17, 2020","25.95","26.30","26.50","25.80","4.23M","-2.08%"
"Sep 16, 2020","26.50","26.45","26.70","26.20","3.86M","-0.19%"
"Sep 15, 2020","26.55","27.00","27.10","26.05","6.70M","-2.57%"
"Sep 14, 2020","27.25","26.50","27.75","26.45","11.35M","4.61%"
"Sep 11, 2020","26.05","26.45","26.60","25.65","4.12M","-0.76%"
"Sep 10, 2020","26.25","26.00","26.55","26.00","3.56M","1.16%"
"Sep 09, 2020","25.95","25.40","26.10","25.20","4.85M","-0.57%"
"Sep 08, 2020","26.10","26.60","26.95","26.00","4.33M","-1.88%"
"Sep 07, 2020","26.60","27.30","27.55","26.20","5.59M","-2.56%"
"Sep 04, 2020","27.30","28.00","28.15","27.10","7.50M","-3.19%"
"Sep 03, 2020","28.20","26.85","28.90","26.80","11.12M","5.03%"
"Sep 02, 2020","26.85","26.65","27.05","26.30","3.76M","0.56%"
"Sep 01, 2020","26.70","26.75","27.30","25.65","7.07M","-0.19%"
"Aug 31, 2020","26.75","28.40","28.50","26.45","12.12M","-5.31%"
"Aug 28, 2020","28.25","28.50","28.75","28.20","6.94M","-0.53%"
"Aug 27, 2020","28.40","28.70","28.75","28.30","7.68M","0.00%"
"Aug 26, 2020","28.40","28.55","28.85","28.15","8.12M","0.35%"
"Aug 25, 2020","28.30","28.75","29.25","28.10","9.59M","-1.39%"
"Aug 24, 2020","28.70","29.75","29.75","28.50","10.68M","-2.38%"
"Aug 21, 2020","29.40","29.95","30.40","29.10","19.97M","-0.51%"
"Aug 20, 2020","29.55","27.70","29.90","27.45","37.00M","4.05%"
"Aug 19, 2020","28.40","27.50","28.70","27.25","32.25M","3.46%"
"Aug 18, 2020","27.45","27.70","27.80","27.00","15.24M","-0.18%"
"Aug 17, 2020","27.50","28.00","28.25","27.10","21.33M","2.61%"
"Aug 14, 2020","26.80","26.70","27.75","26.05","44.37M","2.88%"
"Aug 13, 2020","26.05","24.75","26.40","24.65","27.16M","5.89%"
"Aug 12, 2020","24.60","23.50","24.85","23.10","18.45M","5.35%"
"Aug 11, 2020","23.35","23.40","23.45","23.20","3.82M","0.86%"
"Aug 10, 2020","23.15","23.45","23.75","23.05","5.00M","-0.43%"
"Aug 07, 2020","23.25","23.10","23.55","23.05","4.32M","0.87%"
"Aug 06, 2020","23.05","23.15","23.35","23.00","3.95M","-0.22%"
"Aug 05, 2020","23.10","23.10","23.90","23.05","5.60M","0.22%"
"Aug 04, 2020","23.05","22.55","23.25","22.55","4.00M","1.54%"
"Aug 03, 2020","22.70","23.10","23.10","22.50","4.77M","-1.73%"
"Jul 31, 2020","23.10","23.50","23.60","23.00","5.23M","-1.91%"
"Jul 30, 2020","23.55","24.20","24.20","23.40","5.76M","-2.08%"
"Jul 29, 2020","24.05","24.30","24.40","23.95","5.82M","-0.21%"
"Jul 28, 2020","24.10","24.90","24.90","24.05","10.51M","0.21%"
"Jul 27, 2020","24.05","24.50","24.60","23.95","5.39M","-2.43%"
"Jul 24, 2020","24.65","24.80","25.40","24.45","7.73M","-1.00%"
"Jul 23, 2020","24.90","25.10","25.40","24.80","7.30M","-0.80%"
"Jul 22, 2020","25.10","25.85","25.85","24.80","10.75M","-2.52%"
"Jul 21, 2020","25.75","26.10","26.20","25.50","8.59M","-0.39%"
"Jul 20, 2020","25.85","25.35","26.40","24.85","19.19M","2.78%"
"Jul 17, 2020","25.15","23.80","25.80","23.50","21.32M","6.34%"
"Jul 16, 2020","23.65","23.60","23.80","23.10","6.80M","0.21%"
"Jul 15, 2020","23.60","24.45","24.75","23.40","8.49M","-2.48%"
"Jul 14, 2020","24.20","24.65","24.90","24.00","9.17M","-3.78%"
"Jul 13, 2020","25.15","26.10","26.35","25.05","9.44M","-2.90%"
"Jul 10, 2020","25.90","26.70","26.70","25.55","12.16M","-3.72%"
"Jul 09, 2020","26.90","27.60","27.80","26.70","14.12M","-1.47%"
"Jul 08, 2020","27.30","27.90","28.35","27.05","31.04M","-0.36%"
"Jul 07, 2020","27.40","25.20","28.00","24.15","75.15M","8.51%"
"Jul 06, 2020","25.25","24.50","25.45","24.50","21.00M","3.48%"
"Jul 03, 2020","24.40","25.00","25.20","24.30","8.75M","-1.41%"
"Jul 02, 2020","24.75","23.75","25.15","23.45","17.84M","5.77%"
"Jul 01, 2020","23.40","23.50","23.65","23.00","4.88M","0.65%"
"Jun 30, 2020","23.25","23.50","24.20","23.15","7.60M","-0.64%"
"Jun 29, 2020","23.40","23.80","23.95","23.15","6.05M","-1.68%"
"Jun 26, 2020","23.80","24.00","24.25","23.65","7.78M","0.42%"
"Jun 25, 2020","23.70","24.10","24.40","23.55","10.42M","-2.27%"
"Jun 24, 2020","24.25","24.45","25.90","24.15","22.51M","0.21%"
"Jun 23, 2020","24.20","24.15","24.60","23.95","9.02M","1.04%"
"Jun 22, 2020","23.95","24.25","24.45","23.55","10.73M","-1.03%"
"Jun 19, 2020","24.20","24.40","24.70","24.00","12.06M","0.00%"
"Jun 18, 2020","24.20","23.15","24.60","22.85","21.00M","4.99%"
"Jun 17, 2020","23.05","23.00","23.55","22.60","8.26M","-0.43%"
"Jun 16, 2020","23.15","24.50","24.70","22.55","13.62M","-1.91%"
"Jun 15, 2020","23.60","23.60","24.50","23.35","10.42M","0.43%"
"Jun 12, 2020","23.50","21.25","23.70","21.05","16.07M","1.08%"
"Jun 11, 2020","23.25","24.95","25.00","23.10","17.15M","-5.10%"
"Jun 10, 2020","24.50","22.00","25.75","21.40","54.72M","11.11%"
"Jun 09, 2020","22.05","23.55","23.60","21.90","15.29M","-3.92%"
"Jun 08, 2020","22.95","23.80","24.90","22.40","29.06M","2.91%"
"Jun 05, 2020","22.30","19.70","22.55","19.65","35.33M","17.06%"
"Jun 04, 2020","19.05","18.95","19.35","18.60","6.93M","-0.26%"
"Jun 03, 2020","19.10","19.25","19.55","18.95","9.87M","1.60%"
"Jun 02, 2020","18.80","18.25","19.05","18.20","13.45M","3.58%"
"Jun 01, 2020","18.15","17.50","18.15","17.45","10.39M","4.91%"
"May 29, 2020","17.30","17.10","18.05","17.10","14.43M","0.58%"
"May 28, 2020","17.20","17.25","17.50","17.10","4.41M","0.29%"
"May 27, 2020","17.15","17.05","17.25","16.90","3.35M","0.59%"
"May 26, 2020","17.05","17.00","17.25","16.95","2.66M","0.59%"
"May 22, 2020","16.95","17.15","17.20","16.80","3.56M","-1.17%"
"May 21, 2020","17.15","17.30","17.50","17.10","2.72M","-0.87%"
"May 20, 2020","17.30","17.05","17.40","16.95","4.43M","2.06%"
"May 19, 2020","16.95","18.05","18.10","16.90","11.87M","-4.51%"
"May 18, 2020","17.75","19.00","19.00","17.75","8.43M","-4.83%"
"May 15, 2020","18.65","19.00","19.35","18.35","26.59M","0.00%"
"May 14, 2020","18.65","17.70","18.65","17.45","25.59M","4.78%"
"May 13, 2020","17.80","18.50","18.55","17.70","21.56M","0.56%"
"May 12, 2020","17.70","17.90","17.90","17.35","3.42M","-1.67%"
"May 11, 2020","18.00","18.45","18.70","17.80","3.38M","-1.37%"
"May 08, 2020","18.25","19.10","19.10","18.20","3.10M","-1.62%"
"May 07, 2020","18.55","18.75","18.75","18.40","1.45M","-0.80%"
"May 06, 2020","18.70","19.00","19.15","18.65","2.73M","-0.80%"
"May 05, 2020","18.85","19.60","19.60","18.80","2.24M","-1.82%"
"May 04, 2020","19.20","19.10","19.70","18.85","4.29M","-3.03%"
"Apr 30, 2020","19.80","20.10","20.65","19.70","7.24M","0.25%"
"Apr 29, 2020","19.75","19.50","20.20","19.30","4.13M","2.33%"
"Apr 28, 2020","19.30","19.75","19.90","19.20","2.84M","-1.53%"
"Apr 27, 2020","19.60","19.40","20.00","19.25","4.53M","1.82%"
"Apr 24, 2020","19.25","20.50","20.60","18.90","14.41M","-8.11%"
"Apr 23, 2020","20.95","22.70","22.80","20.70","10.00M","-3.90%"
"Apr 22, 2020","21.80","21.50","22.45","21.05","5.40M","1.16%"
"Apr 21, 2020","21.55","22.70","22.70","21.35","5.54M","-9.07%"
"Apr 20, 2020","23.70","24.95","25.10","23.60","5.11M","-3.85%"
"Apr 17, 2020","24.65","24.60","24.95","23.65","9.47M","7.88%"
"Apr 16, 2020","22.85","20.55","23.30","20.35","9.73M","11.19%"
"Apr 15, 2020","20.55","20.10","21.50","19.80","9.38M","6.75%"
"Apr 13, 2020","19.25","18.30","19.70","17.50","7.82M","5.19%"
"Apr 09, 2020","18.30","17.15","18.70","17.15","6.25M","7.65%"
"Apr 08, 2020","17.00","16.65","17.90","16.40","5.48M","2.10%"
"Apr 07, 2020","16.65","16.85","16.85","16.40","4.44M","3.42%"
"Apr 03, 2020","16.10","16.50","16.50","15.90","2.56M","-0.62%"
"Apr 01, 2020","16.20","16.25","16.90","16.10","2.48M","-0.61%"
"Mar 31, 2020","16.30","16.50","16.70","16.10","4.82M","0.00%"
"Mar 30, 2020","16.30","16.15","16.45","15.80","2.95M","-1.81%"
"Mar 27, 2020","16.60","16.00","16.80","15.80","6.35M","6.41%"
"Mar 26, 2020","15.60","15.50","16.40","15.50","6.15M","-0.64%"
"Mar 25, 2020","15.70","16.00","16.00","15.45","3.51M","-2.18%"
"Mar 24, 2020","16.05","15.60","16.50","15.10","4.44M","4.56%"
"Mar 23, 2020","15.35","15.50","16.75","15.35","5.78M","-9.97%"
"Mar 20, 2020","17.05","15.60","17.05","15.35","11.73M","10.00%"
"Mar 19, 2020","15.50","15.00","16.35","14.60","10.46M","-9.09%"
"Mar 18, 2020","17.05","17.35","20.00","14.05","26.53M","0.00%"
"Mar 17, 2020","17.05","17.45","18.35","16.70","9.42M","-1.73%"
"Mar 16, 2020","17.35","17.95","18.40","17.15","10.41M","-7.71%"
"Mar 13, 2020","18.80","17.00","19.25","15.00","20.31M","2.17%"
"Mar 12, 2020","18.40","17.50","19.80","17.50","25.16M","-8.68%"
"Mar 11, 2020","20.15","21.25","21.90","20.00","16.95M","-5.18%"
"Mar 09, 2020","21.25","23.80","24.00","20.65","19.37M","-12.91%"
"Mar 06, 2020","24.40","24.30","25.60","23.60","13.29M","-5.79%"
"Mar 05, 2020","25.90","26.25","26.45","25.55","8.61M","-0.19%"
"Mar 04, 2020","25.95","27.50","27.70","25.55","14.51M","-3.53%"
"Mar 03, 2020","26.90","26.40","27.40","26.10","7.34M","2.28%"
"Mar 02, 2020","26.30","27.30","27.90","25.50","8.74M","-0.38%"
"Feb 28, 2020","26.40","26.60","26.75","25.85","11.19M","-3.83%"
"Feb 27, 2020","27.45","28.10","28.10","27.20","7.68M","-2.83%"
"Feb 26, 2020","28.25","29.30","29.70","27.65","15.09M","-3.75%"
"Feb 25, 2020","29.35","27.55","30.70","27.20","17.49M","7.12%"
"Feb 24, 2020","27.40","28.45","28.45","27.25","11.11M","-4.36%"
"Feb 20, 2020","28.65","29.50","29.50","28.50","11.10M","-2.88%"
"Feb 19, 2020","29.50","29.30","29.95","29.05","10.98M","1.90%"
"Feb 18, 2020","28.95","30.60","30.60","28.50","15.34M","-5.39%"
"Feb 17, 2020","30.60","31.90","31.95","30.40","9.12M","-4.37%"
"Feb 14, 2020","32.00","31.70","32.60","31.50","10.97M","0.47%"
"Feb 13, 2020","31.85","31.60","32.35","30.70","18.26M","-1.09%"
"Feb 12, 2020","32.20","30.65","32.90","30.35","15.85M","5.40%"
"Feb 11, 2020","30.55","31.25","31.60","30.35","10.17M","-2.24%"
"Feb 10, 2020","31.25","32.45","32.50","31.05","8.93M","-3.25%"
"Feb 07, 2020","32.30","33.05","33.10","32.10","7.87M","-1.97%"
"Feb 06, 2020","32.95","33.25","33.45","32.85","5.74M","-0.30%"
"Feb 05, 2020","33.05","33.00","33.25","32.75","6.50M","0.92%"
"Feb 04, 2020","32.75","33.00","33.45","32.50","7.47M","0.15%"
"Feb 03, 2020","32.70","32.00","32.95","31.65","9.99M","-0.30%"
"Feb 01, 2020","32.80","33.60","34.70","32.40","11.66M","-2.67%"
"Jan 31, 2020","33.70","34.65","34.85","33.40","13.16M","-1.89%"
"Jan 30, 2020","34.35","36.60","36.75","34.00","26.05M","-5.63%"
"Jan 29, 2020","36.40","36.80","37.10","36.20","21.81M","-0.55%"
"Jan 28, 2020","36.60","37.25","37.45","36.40","18.82M","-1.21%"
"Jan 27, 2020","37.05","37.20","37.75","36.60","14.79M","-1.07%"
"Jan 24, 2020","37.45","36.40","38.10","36.10","19.20M","2.88%"
"Jan 23, 2020","36.40","35.65","37.00","35.65","21.19M","1.82%"
"Jan 22, 2020","35.75","37.20","37.40","35.45","16.40M","-3.64%"
"Jan 21, 2020","37.10","37.75","38.35","36.60","18.34M","-1.33%"
"Jan 20, 2020","37.60","37.90","38.20","36.75","15.34M","0.00%"
"Jan 17, 2020","37.60","38.20","39.05","37.50","18.07M","-1.57%"
"Jan 16, 2020","38.20","39.10","39.45","38.05","15.67M","-2.30%"
"Jan 15, 2020","39.10","37.15","39.70","36.90","32.28M","4.69%"
"Jan 14, 2020","37.35","37.30","37.55","36.85","12.03M","0.54%"
"Jan 13, 2020","37.15","36.70","37.30","36.55","13.59M","1.50%"
"Jan 10, 2020","36.60","36.90","37.50","36.10","20.51M","0.97%"
"Jan 09, 2020","36.25","35.40","36.65","34.90","23.42M","5.38%"
"Jan 08, 2020","34.40","34.60","34.80","34.00","16.56M","-0.72%"
"Jan 07, 2020","34.65","34.90","35.60","33.90","19.21M","0.87%"
"Jan 06, 2020","34.35","36.50","36.50","34.25","22.08M","-6.91%"
"Jan 03, 2020","36.90","37.30","38.00","36.65","21.05M","-1.34%"
"Jan 02, 2020","37.40","34.65","38.15","34.40","27.18M","7.78%"
"Jan 01, 2020","34.70","34.95","35.15","34.35","8.28M","-0.43%"
"Dec 31, 2019","34.85","34.55","35.15","34.30","8.83M","0.72%"
"Dec 30, 2019","34.60","34.15","34.80","34.10","8.22M","1.62%"
"Dec 27, 2019","34.05","33.80","34.15","33.65","8.31M","1.04%"
"Dec 26, 2019","33.70","34.70","34.85","33.50","18.79M","-2.60%"
"Dec 24, 2019","34.60","34.95","34.95","34.20","13.75M","-0.43%"
"Dec 23, 2019","34.75","35.75","36.10","34.50","19.72M","-2.66%"
"Dec 20, 2019","35.70","35.40","36.20","35.15","12.36M","0.85%"
"Dec 19, 2019","35.40","35.35","36.00","35.15","12.23M","0.28%"
"Dec 18, 2019","35.30","35.95","36.30","35.10","17.03M","0.14%"
"Dec 17, 2019","35.25","34.80","35.90","34.70","10.30M","1.29%"
"Dec 16, 2019","34.80","35.45","35.50","34.55","10.13M","-1.28%"
"Dec 13, 2019","35.25","34.60","35.40","34.30","11.03M","2.47%"
"Dec 12, 2019","34.40","33.40","34.65","32.90","14.11M","3.15%"
"Dec 11, 2019","33.35","32.50","33.60","32.20","13.53M","2.30%"
"Dec 10, 2019","32.60","34.70","34.70","32.30","15.43M","-5.51%"
"Dec 09, 2019","34.50","35.10","35.50","34.00","16.09M","0.44%"
"Dec 06, 2019","34.35","36.05","36.15","33.95","15.05M","-4.18%"
"Dec 05, 2019","35.85","36.55","37.20","35.75","11.73M","-1.65%"
"Dec 04, 2019","36.45","35.90","36.60","35.30","12.38M","1.53%"
"Dec 03, 2019","35.90","36.90","38.05","35.75","15.76M","-3.88%"
"Dec 02, 2019","37.35","38.90","38.90","37.10","11.52M","-3.61%"
"Nov 29, 2019","38.75","36.55","39.40","36.35","32.47M","6.31%"
"Nov 28, 2019","36.45","35.80","36.65","35.65","16.04M","1.96%"
