"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 20, 2010","7.33","6.80","7.33","6.80","545.34K","5.00%"
"Apr 19, 2010","6.98","6.80","7.20","6.76","1.51M","-1.95%"
"Apr 16, 2010","7.12","7.25","7.43","7.05","698.58K","-3.79%"
"Apr 15, 2010","7.40","7.11","7.79","7.11","1.20M","-0.44%"
"Apr 13, 2010","7.43","7.00","7.43","6.85","2.96M","5.02%"
"Apr 12, 2010","7.07","6.75","7.14","6.75","1.85M","4.07%"
"Apr 09, 2010","6.80","6.50","6.80","6.50","1.18M","5.02%"
"Apr 08, 2010","6.47","6.65","6.75","6.45","1.36M","-4.49%"
"Apr 07, 2010","6.78","6.80","6.80","6.45","4.02M","4.74%"
"Apr 06, 2010","6.47","6.23","6.47","6.20","1.62M","5.03%"
"Apr 05, 2010","6.16","5.92","6.16","5.60","4.45M","5.03%"
"Apr 01, 2010","5.86","5.19","5.97","5.17","38.39M","13.88%"
"Mar 31, 2010","5.15","5.05","5.32","5.00","20.42M","3.21%"
"Mar 30, 2010","4.99","5.07","5.18","4.97","2.95M","-0.30%"
"Mar 29, 2010","5.01","5.07","5.27","4.93","9.67M","-0.30%"
"Mar 26, 2010","5.02","5.09","5.33","4.95","7.50M","-4.92%"
"Mar 25, 2010","5.28","5.26","5.53","5.21","20.04M","0.38%"
"Mar 23, 2010","5.26","4.25","5.45","4.25","30.65M","12.03%"
"Mar 22, 2010","4.70","4.80","5.03","4.63","13.50M","-3.75%"
"Mar 19, 2010","4.88","4.51","4.94","4.41","25.23M","8.76%"
"Mar 18, 2010","4.49","4.32","4.52","4.28","10.47M","3.94%"
"Mar 17, 2010","4.32","4.24","4.47","4.10","23.91M","2.81%"
"Mar 16, 2010","4.20","3.94","4.32","3.91","14.15M","8.31%"
"Mar 15, 2010","3.88","3.95","4.03","3.83","1.94M","-1.90%"
"Mar 12, 2010","3.95","4.05","4.13","3.93","2.63M","-2.30%"
"Mar 11, 2010","4.04","3.99","4.13","3.97","5.27M","1.71%"
"Mar 10, 2010","3.97","3.90","4.01","3.85","2.85M","2.58%"
"Mar 09, 2010","3.88","3.85","4.01","3.78","9.27M","1.84%"
"Mar 08, 2010","3.81","3.70","3.87","3.70","9.34M","4.10%"
"Mar 05, 2010","3.65","3.68","3.72","3.56","1.50M","0.88%"
"Mar 04, 2010","3.62","3.71","3.71","3.60","679.62K","-1.55%"
"Mar 03, 2010","3.68","3.70","3.75","3.65","2.59M","0.46%"
"Mar 02, 2010","3.66","3.59","3.70","3.56","2.68M","4.21%"
"Feb 26, 2010","3.52","3.45","3.58","3.44","2.56M","1.97%"
"Feb 25, 2010","3.45","3.63","3.69","3.42","2.38M","-4.44%"
"Feb 24, 2010","3.61","3.71","3.76","3.58","1.65M","-2.51%"
"Feb 23, 2010","3.70","3.78","3.85","3.64","2.94M","-3.07%"
"Feb 22, 2010","3.82","4.10","4.12","3.78","3.82M","-5.71%"
"Feb 19, 2010","4.05","3.99","4.21","3.95","11.55M","0.57%"
"Feb 18, 2010","4.03","3.94","4.14","3.94","9.49M","0.68%"
"Feb 17, 2010","4.00","3.96","4.14","3.70","15.14M","4.25%"
"Feb 16, 2010","3.84","3.60","3.89","3.56","7.05M","8.49%"
"Feb 15, 2010","3.54","3.52","3.60","3.45","1.22M","1.43%"
"Feb 11, 2010","3.48","3.60","3.60","3.45","1.88M","-0.57%"
"Feb 10, 2010","3.51","3.45","3.63","3.40","4.64M","3.03%"
"Feb 09, 2010","3.40","3.45","3.47","3.38","1.08M","-0.76%"
"Feb 08, 2010","3.43","3.39","3.46","3.33","1.82M","2.73%"
"Feb 06, 2010","3.34","3.34","3.35","3.31","1.36M","1.21%"
"Feb 05, 2010","3.30","3.35","3.42","3.26","1.90M","-5.85%"
"Feb 04, 2010","3.50","3.79","3.80","3.47","4.46M","-6.44%"
"Feb 03, 2010","3.74","3.54","3.79","3.45","6.49M","7.77%"
"Feb 02, 2010","3.47","3.37","3.56","3.28","9.58M","5.24%"
"Feb 01, 2010","3.30","2.96","3.37","2.96","5.32M","3.45%"
