"Date","Price","Open","High","Low","Change %"
"Apr 30, 2019","67.026","67.026","67.026","67.026","0.67%"
"Apr 29, 2019","66.580","66.580","66.580","66.580","0.01%"
"Apr 26, 2019","66.576","66.576","66.576","66.576","0.34%"
"Apr 25, 2019","66.352","66.352","66.352","66.352","-0.36%"
"Apr 24, 2019","66.593","66.593","66.593","66.593","1.63%"
"Apr 23, 2019","65.522","65.522","65.522","65.522","0.14%"
"Apr 22, 2019","65.434","65.434","65.434","65.434","0.17%"
"Apr 19, 2019","65.320","65.320","65.320","65.320","0.00%"
"Apr 18, 2019","65.319","65.319","65.319","65.319","-0.37%"
"Apr 17, 2019","65.560","65.560","65.560","65.560","0.00%"
"Apr 16, 2019","65.557","65.557","65.557","65.557","-0.02%"
"Apr 15, 2019","65.571","65.571","65.571","65.571","0.12%"
"Apr 12, 2019","65.493","65.493","65.493","65.493","0.13%"
"Apr 11, 2019","65.407","65.407","65.407","65.407","-0.50%"
"Apr 10, 2019","65.739","65.739","65.739","65.739","-0.77%"
"Apr 09, 2019","66.251","66.251","66.251","66.251","0.09%"
"Apr 08, 2019","66.188","66.188","66.188","66.188","0.88%"
"Apr 05, 2019","65.611","65.611","65.611","65.611","0.91%"
"Apr 04, 2019","65.021","65.021","65.021","65.021","-0.63%"
"Apr 03, 2019","65.436","65.436","65.436","65.436","-0.33%"
"Apr 02, 2019","65.652","65.652","65.652","65.652","0.27%"
"Apr 01, 2019","65.474","65.474","65.474","65.474","1.19%"
"Mar 29, 2019","64.704","64.704","64.704","64.704","0.39%"
"Mar 28, 2019","64.451","64.451","64.451","64.451","0.88%"
"Mar 27, 2019","63.888","63.888","63.888","63.888","-0.03%"
"Mar 26, 2019","63.904","63.904","63.904","63.904","-0.50%"
"Mar 25, 2019","64.227","64.227","64.227","64.227","-0.67%"
"Mar 22, 2019","64.657","64.657","64.657","64.657","-0.17%"
"Mar 21, 2019","64.770","64.770","64.770","64.770","0.00%"
"Mar 20, 2019","64.770","64.770","64.770","64.770","1.03%"
"Mar 19, 2019","64.108","64.108","64.108","64.108","1.06%"
"Mar 18, 2019","63.435","63.435","63.435","63.435","-1.08%"
"Mar 15, 2019","64.127","64.127","64.127","64.127","0.45%"
"Mar 14, 2019","63.839","63.839","63.839","63.839","-0.09%"
"Mar 13, 2019","63.900","63.900","63.900","63.900","-0.32%"
"Mar 12, 2019","64.102","64.102","64.102","64.102","0.53%"
"Mar 11, 2019","63.761","63.761","63.761","63.761","0.51%"
"Mar 08, 2019","63.438","63.438","63.438","63.438","-0.45%"
"Mar 07, 2019","63.725","63.725","63.725","63.725","-0.80%"
"Mar 06, 2019","64.237","64.237","64.237","64.237","0.25%"
"Mar 05, 2019","64.079","64.079","64.079","64.079","-0.84%"
"Mar 04, 2019","64.620","64.620","64.620","64.620","0.00%"
"Mar 01, 2019","64.618","64.618","64.618","64.618","0.33%"
"Feb 28, 2019","64.404","64.404","64.404","64.404","-0.43%"
"Feb 27, 2019","64.683","64.683","64.683","64.683","-0.03%"
"Feb 26, 2019","64.702","64.702","64.702","64.702","-0.24%"
"Feb 25, 2019","64.855","64.855","64.855","64.855","1.70%"
"Feb 22, 2019","63.771","63.771","63.771","63.771","0.10%"
"Feb 21, 2019","63.705","63.705","63.705","63.705","-0.31%"
"Feb 20, 2019","63.904","63.904","63.904","63.904","1.51%"
"Feb 19, 2019","62.954","62.954","62.954","62.954","-1.28%"
"Feb 18, 2019","63.770","63.770","63.770","63.770","-0.43%"
"Feb 15, 2019","64.048","64.048","64.048","64.048","-0.10%"
"Feb 14, 2019","64.111","64.111","64.111","64.111","-0.84%"
"Feb 13, 2019","64.655","64.655","64.655","64.655","0.57%"
"Feb 12, 2019","64.290","64.290","64.290","64.290","-1.11%"
"Feb 11, 2019","65.015","65.015","65.015","65.015","-0.30%"
"Feb 08, 2019","65.210","65.210","65.210","65.210","-0.32%"
"Feb 07, 2019","65.420","65.420","65.420","65.420","0.47%"
"Feb 06, 2019","65.115","65.115","65.115","65.115","0.95%"
"Feb 05, 2019","64.503","64.503","64.503","64.503","0.33%"
"Feb 04, 2019","64.289","64.289","64.289","64.289","-0.07%"
"Feb 01, 2019","64.335","64.335","64.335","64.335","1.03%"
"Jan 31, 2019","63.678","63.678","63.678","63.678","1.54%"
"Jan 30, 2019","62.710","62.710","62.710","62.710","0.07%"
"Jan 29, 2019","62.665","62.665","62.665","62.665","0.34%"
"Jan 28, 2019","62.455","62.455","62.455","62.455","0.03%"
"Jan 25, 2019","62.438","62.438","62.438","62.438","0.15%"
"Jan 24, 2019","62.347","62.347","62.347","62.347","0.20%"
"Jan 23, 2019","62.223","62.223","62.223","62.223","-0.44%"
"Jan 22, 2019","62.497","62.497","62.497","62.497","0.12%"
"Jan 21, 2019","62.422","62.422","62.422","62.422","0.40%"
"Jan 18, 2019","62.175","62.175","62.175","62.175","-0.45%"
"Jan 17, 2019","62.455","62.455","62.455","62.455","0.03%"
"Jan 16, 2019","62.434","62.434","62.434","62.434","0.67%"
"Jan 15, 2019","62.016","62.016","62.016","62.016","2.11%"
"Jan 14, 2019","60.734","60.734","60.734","60.734","0.48%"
"Jan 11, 2019","60.442","60.442","60.442","60.442","-0.02%"
"Jan 10, 2019","60.452","60.452","60.452","60.452","0.03%"
"Jan 09, 2019","60.436","60.436","60.436","60.436","0.72%"
"Jan 08, 2019","60.003","60.003","60.003","60.003","-0.12%"
"Jan 07, 2019","60.076","60.076","60.076","60.076","1.42%"
"Jan 04, 2019","59.235","59.235","59.235","59.235","-0.77%"
"Jan 03, 2019","59.694","59.694","59.694","59.694","-0.12%"
"Jan 02, 2019","59.765","59.765","59.765","59.765","-0.11%"
"Jan 01, 2019","59.832","59.832","59.832","59.832","0.30%"
"Dec 31, 2018","59.650","59.650","59.650","59.650","0.06%"
"Dec 28, 2018","59.613","59.613","59.613","59.613","0.29%"
"Dec 27, 2018","59.440","59.440","59.440","59.440","0.97%"
"Dec 26, 2018","58.868","58.868","58.868","58.868","-0.31%"
"Dec 25, 2018","59.050","59.050","59.050","59.050","0.00%"
"Dec 24, 2018","59.049","59.050","59.050","59.050","-0.24%"
"Dec 21, 2018","59.193","59.193","59.193","59.193","-1.95%"
"Dec 20, 2018","60.372","60.372","60.372","60.372","-0.45%"
"Dec 19, 2018","60.644","60.644","60.644","60.644","-0.47%"
"Dec 18, 2018","60.931","60.931","60.931","60.931","-1.41%"
"Dec 17, 2018","61.800","61.800","61.800","61.800","-0.62%"
"Dec 14, 2018","62.183","62.183","62.183","62.183","0.67%"
"Dec 13, 2018","61.772","61.772","61.772","61.772","1.31%"
"Dec 12, 2018","60.973","60.973","60.973","60.973","1.30%"
"Dec 11, 2018","60.190","60.190","60.190","60.190","1.25%"
"Dec 10, 2018","59.448","59.448","59.448","59.448","-1.98%"
"Dec 07, 2018","60.648","60.648","60.648","60.648","0.02%"
"Dec 06, 2018","60.634","60.634","60.634","60.634","-1.74%"
"Dec 05, 2018","61.708","61.709","61.709","61.709","-0.60%"
"Dec 04, 2018","62.082","62.081","62.081","62.081","1.09%"
"Dec 03, 2018","61.413","61.413","61.413","61.413","1.07%"
"Nov 30, 2018","60.763","60.763","60.763","60.763","0.91%"
"Nov 29, 2018","60.213","60.213","60.213","60.213","-0.73%"
"Nov 28, 2018","60.656","60.656","60.656","60.656","1.71%"
"Nov 27, 2018","59.638","59.638","59.638","59.638","0.84%"
"Nov 26, 2018","59.143","59.143","59.143","59.143","0.60%"
"Nov 23, 2018","58.790","58.790","58.790","58.790","0.00%"
"Nov 22, 2018","58.789","58.789","58.789","58.789","-0.10%"
"Nov 21, 2018","58.847","58.847","58.847","58.847","-2.04%"
"Nov 20, 2018","60.070","60.071","60.071","60.071","-1.38%"
"Nov 19, 2018","60.911","60.911","60.911","60.911","0.36%"
"Nov 16, 2018","60.693","60.693","60.693","60.693","1.07%"
"Nov 15, 2018","60.048","60.048","60.048","60.048","0.18%"
"Nov 14, 2018","59.940","59.940","59.940","59.940","-0.58%"
"Nov 13, 2018","60.289","60.289","60.289","60.289","0.02%"
"Nov 12, 2018","60.274","60.274","60.274","60.274","0.02%"
"Nov 09, 2018","60.262","60.262","60.262","60.262","0.27%"
"Nov 08, 2018","60.100","60.100","60.100","60.100","0.00%"
"Nov 07, 2018","60.100","60.100","60.100","60.100","-0.00%"
"Nov 06, 2018","60.101","60.101","60.101","60.101","0.12%"
"Nov 05, 2018","60.029","60.029","60.029","60.029","0.25%"
"Nov 02, 2018","59.881","59.881","59.881","59.881","-0.78%"
"Nov 01, 2018","60.351","60.351","60.351","60.351","-1.69%"
"Oct 31, 2018","61.391","61.391","61.391","61.391","2.52%"
"Oct 30, 2018","59.882","59.882","59.882","59.882","0.80%"
"Oct 29, 2018","59.407","59.407","59.407","59.407","1.61%"
"Oct 26, 2018","58.465","58.465","58.465","58.465","-0.92%"
"Oct 25, 2018","59.005","59.005","59.005","59.005","-0.53%"
"Oct 24, 2018","59.316","59.316","59.316","59.316","0.63%"
"Oct 23, 2018","58.948","58.948","58.948","58.948","-1.40%"
"Oct 22, 2018","59.787","59.787","59.787","59.787","-0.92%"
"Oct 19, 2018","60.341","60.341","60.341","60.341","-2.19%"
"Oct 18, 2018","61.690","61.690","61.690","61.690","0.00%"
"Oct 17, 2018","61.690","61.690","61.690","61.690","0.19%"
"Oct 16, 2018","61.574","61.574","61.574","61.574","0.44%"
"Oct 15, 2018","61.304","61.304","61.304","61.304","1.75%"
"Oct 12, 2018","60.248","60.248","60.248","60.248","0.34%"
"Oct 11, 2018","60.046","60.045","60.045","60.045","-2.89%"
"Oct 10, 2018","61.834","61.834","61.834","61.834","-0.30%"
"Oct 09, 2018","62.021","62.021","62.021","62.021","-0.31%"
"Oct 08, 2018","62.212","62.212","62.212","62.212","-1.30%"
"Oct 05, 2018","63.033","63.033","63.033","63.033","0.09%"
"Oct 04, 2018","62.979","62.978","62.978","62.978","-2.09%"
"Oct 03, 2018","64.321","64.321","64.321","64.321","-1.36%"
"Oct 02, 2018","65.210","65.210","65.210","65.210","0.00%"
"Oct 01, 2018","65.207","65.207","65.207","65.207","1.16%"
"Sep 28, 2018","64.460","64.460","64.460","64.460","-0.07%"
"Sep 27, 2018","64.505","64.505","64.505","64.505","0.12%"
"Sep 26, 2018","64.427","64.427","64.427","64.427","-0.99%"
"Sep 25, 2018","65.071","65.071","65.071","65.071","0.58%"
"Sep 24, 2018","64.695","64.695","64.695","64.695","1.07%"
"Sep 21, 2018","64.013","64.013","64.013","64.013","-1.31%"
"Sep 20, 2018","64.860","64.860","64.860","64.860","-0.01%"
"Sep 19, 2018","64.864","64.864","64.864","64.864","-0.07%"
"Sep 18, 2018","64.908","64.908","64.908","64.908","-0.93%"
"Sep 17, 2018","65.519","65.519","65.519","65.519","-0.39%"
"Sep 14, 2018","65.777","65.777","65.777","65.777","-0.22%"
"Sep 13, 2018","65.920","65.920","65.920","65.920","-0.00%"
"Sep 12, 2018","65.922","65.922","65.922","65.922","-0.25%"
"Sep 11, 2018","66.085","66.085","66.085","66.085","-0.55%"
"Sep 10, 2018","66.449","66.449","66.449","66.449","-0.09%"
"Sep 07, 2018","66.508","66.508","66.508","66.508","0.92%"
"Sep 06, 2018","65.904","65.904","65.904","65.904","0.55%"
"Sep 05, 2018","65.545","65.545","65.545","65.545","-0.36%"
"Sep 04, 2018","65.782","65.782","65.782","65.782","1.31%"
"Sep 03, 2018","64.934","64.934","64.934","64.934","-0.19%"
"Aug 31, 2018","65.060","65.060","65.060","65.060","1.03%"
"Aug 30, 2018","64.395","64.395","64.395","64.395","0.30%"
"Aug 29, 2018","64.203","64.203","64.203","64.203","-0.55%"
"Aug 28, 2018","64.556","64.556","64.556","64.556","0.08%"
"Aug 27, 2018","64.506","64.506","64.506","64.506","1.25%"
"Aug 24, 2018","63.707","63.707","63.707","63.707","-0.55%"
"Aug 23, 2018","64.058","64.058","64.058","64.058","1.04%"
"Aug 22, 2018","63.400","63.400","63.400","63.400","0.01%"
"Aug 21, 2018","63.395","63.395","63.395","63.395","-0.03%"
"Aug 20, 2018","63.413","63.413","63.413","63.413","-0.97%"
"Aug 17, 2018","64.031","64.031","64.031","64.031","0.55%"
"Aug 16, 2018","63.678","63.678","63.678","63.678","0.39%"
"Aug 15, 2018","63.430","63.430","63.430","63.430","0.00%"
"Aug 14, 2018","63.427","63.427","63.427","63.427","0.65%"
"Aug 13, 2018","63.016","63.016","63.016","63.016","0.77%"
"Aug 10, 2018","62.532","62.532","62.532","62.532","0.18%"
