"Date","Price","Open","High","Low","Change %"
"May 19, 2020","31.951","31.951","31.951","31.951","0.17%"
"May 18, 2020","31.897","31.897","31.897","31.897","0.16%"
"May 15, 2020","31.844","31.844","31.844","31.844","0.06%"
"May 14, 2020","31.825","31.825","31.825","31.825","0.11%"
"May 13, 2020","31.789","31.789","31.789","31.789","0.08%"
"May 12, 2020","31.763","31.763","31.763","31.763","0.08%"
"May 11, 2020","31.739","31.739","31.739","31.739","-0.06%"
"May 08, 2020","31.757","31.757","31.757","31.757","0.07%"
"May 07, 2020","31.734","31.734","31.734","31.734","0.00%"
"May 06, 2020","31.734","31.734","31.734","31.734","0.14%"
"May 05, 2020","31.690","31.690","31.690","31.690","0.13%"
"May 04, 2020","31.648","31.648","31.648","31.648","0.25%"
"May 01, 2020","31.569","31.569","31.569","31.569","0.00%"
"Apr 30, 2020","31.569","31.569","31.569","31.569","0.01%"
"Apr 29, 2020","31.565","31.565","31.565","31.565","0.05%"
"Apr 28, 2020","31.551","31.551","31.551","31.551","-0.25%"
"Apr 27, 2020","31.631","31.631","31.631","31.631","-0.17%"
"Apr 24, 2020","31.685","31.685","31.685","31.685","-0.32%"
"Apr 23, 2020","31.785","31.785","31.785","31.785","0.17%"
"Apr 22, 2020","31.732","31.732","31.732","31.732","0.06%"
"Apr 21, 2020","31.712","31.712","31.712","31.712","0.05%"
"Apr 20, 2020","31.696","31.696","31.696","31.696","0.26%"
"Apr 17, 2020","31.614","31.614","31.614","31.614","0.30%"
"Apr 16, 2020","31.520","31.520","31.520","31.520","0.05%"
"Apr 15, 2020","31.503","31.503","31.503","31.503","0.03%"
"Apr 14, 2020","31.493","31.493","31.493","31.493","0.00%"
"Apr 13, 2020","31.493","31.493","31.493","31.493","0.06%"
"Apr 10, 2020","31.473","31.473","31.473","31.473","0.00%"
"Apr 09, 2020","31.473","31.473","31.473","31.473","-0.01%"
"Apr 08, 2020","31.478","31.478","31.478","31.478","-0.26%"
"Apr 07, 2020","31.561","31.561","31.561","31.561","-0.21%"
"Apr 06, 2020","31.626","31.626","31.626","31.626","0.00%"
"Apr 03, 2020","31.626","31.626","31.626","31.626","-0.04%"
"Apr 02, 2020","31.638","31.638","31.638","31.638","0.00%"
"Apr 01, 2020","31.638","31.638","31.638","31.638","0.00%"
"Mar 31, 2020","31.638","31.638","31.638","31.638","0.15%"
"Mar 30, 2020","31.590","31.590","31.590","31.590","0.04%"
"Mar 27, 2020","31.577","31.577","31.577","31.577","1.82%"
"Mar 26, 2020","31.011","31.011","31.011","31.011","-0.04%"
"Mar 25, 2020","31.025","31.025","31.025","31.025","0.00%"
"Mar 24, 2020","31.025","31.025","31.025","31.025","-0.03%"
"Mar 23, 2020","31.033","31.033","31.033","31.033","-0.36%"
"Mar 20, 2020","31.146","31.146","31.146","31.146","0.21%"
"Mar 19, 2020","31.080","31.080","31.080","31.080","-0.56%"
"Mar 18, 2020","31.256","31.256","31.256","31.256","-0.29%"
"Mar 17, 2020","31.347","31.347","31.347","31.347","-0.23%"
"Mar 16, 2020","31.419","31.419","31.419","31.419","0.00%"
"Mar 13, 2020","31.419","31.419","31.419","31.419","-0.25%"
"Mar 12, 2020","31.497","31.497","31.497","31.497","-0.30%"
"Mar 11, 2020","31.592","31.592","31.592","31.592","-0.06%"
"Mar 10, 2020","31.612","31.612","31.612","31.612","0.00%"
"Mar 09, 2020","31.612","31.612","31.612","31.612","-0.11%"
"Mar 06, 2020","31.647","31.647","31.647","31.647","0.01%"
"Mar 05, 2020","31.644","31.644","31.644","31.644","0.02%"
"Mar 04, 2020","31.639","31.639","31.639","31.639","0.12%"
"Mar 03, 2020","31.601","31.601","31.601","31.601","0.01%"
"Mar 02, 2020","31.597","31.597","31.597","31.597","0.04%"
"Feb 28, 2020","31.584","31.584","31.584","31.584","-0.06%"
"Feb 27, 2020","31.602","31.602","31.602","31.602","-0.02%"
"Feb 26, 2020","31.607","31.607","31.607","31.607","0.04%"
"Feb 25, 2020","31.596","31.596","31.596","31.596","-0.01%"
"Feb 24, 2020","31.598","31.598","31.598","31.598","0.07%"
"Feb 21, 2020","31.576","31.576","31.576","31.576","0.00%"
"Feb 20, 2020","31.576","31.576","31.576","31.576","0.01%"
"Feb 19, 2020","31.573","31.573","31.573","31.573","0.00%"
"Feb 18, 2020","31.573","31.573","31.573","31.573","-0.01%"
"Feb 17, 2020","31.576","31.576","31.576","31.576","0.06%"
"Feb 14, 2020","31.559","31.559","31.559","31.559","0.04%"
"Feb 13, 2020","31.545","31.545","31.545","31.545","0.07%"
"Feb 12, 2020","31.524","31.524","31.524","31.524","0.01%"
"Feb 11, 2020","31.522","31.522","31.522","31.522","0.03%"
"Feb 10, 2020","31.513","31.513","31.513","31.513","0.08%"
"Feb 07, 2020","31.489","31.489","31.489","31.489","0.09%"
"Feb 06, 2020","31.460","31.460","31.460","31.460","0.23%"
"Feb 05, 2020","31.387","31.387","31.387","31.387","0.02%"
"Feb 04, 2020","31.380","31.380","31.380","31.380","0.03%"
"Feb 03, 2020","31.370","31.370","31.370","31.370","0.14%"
"Jan 31, 2020","31.326","31.326","31.326","31.326","0.02%"
"Jan 30, 2020","31.320","31.320","31.320","31.320","0.00%"
"Jan 29, 2020","31.319","31.319","31.319","31.319","0.01%"
"Jan 28, 2020","31.315","31.315","31.315","31.315","0.03%"
"Jan 27, 2020","31.307","31.307","31.307","31.307","0.05%"
"Jan 24, 2020","31.292","31.292","31.292","31.292","0.05%"
"Jan 23, 2020","31.277","31.277","31.277","31.277","0.04%"
"Jan 22, 2020","31.263","31.263","31.263","31.263","0.05%"
"Jan 21, 2020","31.248","31.248","31.248","31.248","0.04%"
"Jan 20, 2020","31.236","31.236","31.236","31.236","0.06%"
"Jan 17, 2020","31.217","31.217","31.217","31.217","0.03%"
"Jan 16, 2020","31.208","31.208","31.208","31.208","0.03%"
"Jan 15, 2020","31.199","31.199","31.199","31.199","0.04%"
"Jan 14, 2020","31.186","31.186","31.186","31.186","-0.04%"
"Jan 13, 2020","31.199","31.199","31.199","31.199","0.05%"
"Jan 10, 2020","31.183","31.183","31.183","31.183","-0.02%"
"Jan 09, 2020","31.190","31.190","31.190","31.190","0.06%"
"Jan 08, 2020","31.171","31.171","31.171","31.171","0.04%"
"Jan 07, 2020","31.160","31.160","31.160","31.160","0.02%"
"Jan 06, 2020","31.152","31.152","31.152","31.152","0.00%"
"Jan 03, 2020","31.153","31.153","31.153","31.153","0.07%"
"Jan 02, 2020","31.131","31.131","31.131","31.131","0.04%"
"Jan 01, 2020","31.117","31.117","31.117","31.117","0.07%"
"Dec 31, 2019","31.097","31.097","31.097","31.097","0.02%"
"Dec 30, 2019","31.091","31.091","31.091","31.091","0.03%"
"Dec 27, 2019","31.081","31.081","31.081","31.081","0.04%"
"Dec 26, 2019","31.068","31.068","31.068","31.068","0.01%"
"Dec 25, 2019","31.064","31.064","31.064","31.064","0.00%"
"Dec 24, 2019","31.064","31.064","31.064","31.064","0.01%"
"Dec 23, 2019","31.060","31.060","31.060","31.060","0.05%"
"Dec 20, 2019","31.046","31.046","31.046","31.046","0.11%"
"Dec 19, 2019","31.011","31.011","31.011","31.011","0.02%"
"Dec 18, 2019","31.004","31.004","31.004","31.004","0.06%"
"Dec 17, 2019","30.986","30.986","30.986","30.986","0.05%"
"Dec 16, 2019","30.970","30.970","30.970","30.970","0.09%"
"Dec 13, 2019","30.941","30.941","30.941","30.941","-0.04%"
"Dec 12, 2019","30.953","30.953","30.953","30.953","0.01%"
"Dec 11, 2019","30.950","30.950","30.950","30.950","-0.05%"
"Dec 10, 2019","30.965","30.965","30.965","30.965","0.00%"
"Dec 09, 2019","30.963","30.963","30.963","30.963","-0.00%"
"Dec 06, 2019","30.964","30.964","30.964","30.964","-0.04%"
"Dec 05, 2019","30.975","30.975","30.975","30.975","-0.13%"
"Dec 04, 2019","31.016","31.016","31.016","31.016","0.05%"
"Dec 03, 2019","31.000","31.000","31.000","31.000","0.03%"
"Dec 02, 2019","30.990","30.990","30.990","30.990","0.05%"
"Nov 29, 2019","30.973","30.973","30.973","30.973","0.04%"
"Nov 28, 2019","30.961","30.961","30.961","30.961","0.04%"
"Nov 27, 2019","30.949","30.949","30.949","30.949","0.03%"
"Nov 26, 2019","30.939","30.939","30.939","30.939","0.03%"
"Nov 25, 2019","30.930","30.930","30.930","30.930","0.08%"
"Nov 22, 2019","30.907","30.907","30.907","30.907","0.02%"
"Nov 21, 2019","30.902","30.902","30.902","30.902","0.01%"
"Nov 20, 2019","30.898","30.898","30.898","30.898","0.03%"
"Nov 19, 2019","30.890","30.890","30.890","30.890","0.02%"
"Nov 18, 2019","30.882","30.882","30.882","30.882","0.08%"
"Nov 15, 2019","30.857","30.857","30.857","30.857","0.06%"
"Nov 14, 2019","30.840","30.840","30.840","30.840","0.08%"
"Nov 13, 2019","30.816","30.816","30.816","30.816","0.09%"
"Nov 12, 2019","30.790","30.790","30.790","30.790","0.00%"
"Nov 11, 2019","30.790","30.790","30.790","30.790","0.04%"
"Nov 08, 2019","30.779","30.779","30.779","30.779","-0.03%"
"Nov 07, 2019","30.789","30.789","30.789","30.789","0.01%"
"Nov 06, 2019","30.786","30.786","30.786","30.786","0.00%"
"Nov 05, 2019","30.787","30.787","30.787","30.787","0.01%"
"Nov 04, 2019","30.784","30.784","30.784","30.784","0.05%"
"Nov 01, 2019","30.768","30.768","30.768","30.768","0.05%"
"Oct 31, 2019","30.752","30.752","30.752","30.752","0.10%"
"Oct 30, 2019","30.719","30.719","30.719","30.719","0.08%"
"Oct 29, 2019","30.696","30.696","30.696","30.696","0.08%"
"Oct 28, 2019","30.672","30.672","30.672","30.672","0.00%"
"Oct 25, 2019","30.672","30.672","30.672","30.672","0.02%"
"Oct 24, 2019","30.665","30.665","30.665","30.665","0.03%"
"Oct 23, 2019","30.655","30.655","30.655","30.655","0.07%"
"Oct 22, 2019","30.634","30.634","30.634","30.634","0.09%"
"Oct 21, 2019","30.607","30.607","30.607","30.607","0.00%"
"Oct 18, 2019","30.607","30.607","30.607","30.607","0.05%"
"Oct 17, 2019","30.593","30.593","30.593","30.593","0.03%"
"Oct 16, 2019","30.585","30.585","30.585","30.585","0.05%"
"Oct 15, 2019","30.569","30.569","30.569","30.569","0.09%"
"Oct 14, 2019","30.542","30.542","30.542","30.542","0.07%"
"Oct 11, 2019","30.520","30.520","30.520","30.520","0.05%"
"Oct 10, 2019","30.504","30.504","30.504","30.504","0.04%"
"Oct 09, 2019","30.493","30.493","30.493","30.493","0.03%"
"Oct 08, 2019","30.485","30.485","30.485","30.485","0.00%"
"Oct 07, 2019","30.485","30.485","30.485","30.485","0.06%"
"Oct 04, 2019","30.466","30.466","30.466","30.466","-0.00%"
"Oct 03, 2019","30.466","30.466","30.466","30.466","0.10%"
"Oct 02, 2019","30.437","30.437","30.437","30.437","0.00%"
"Oct 01, 2019","30.437","30.437","30.437","30.437","0.08%"
"Sep 30, 2019","30.413","30.413","30.413","30.413","0.10%"
"Sep 27, 2019","30.381","30.381","30.381","30.381","0.02%"
"Sep 26, 2019","30.375","30.375","30.375","30.375","0.01%"
"Sep 25, 2019","30.372","30.372","30.372","30.372","0.01%"
"Sep 24, 2019","30.369","30.369","30.369","30.369","-0.01%"
"Sep 23, 2019","30.371","30.371","30.371","30.371","0.06%"
"Sep 20, 2019","30.351","30.351","30.351","30.351","-0.18%"
"Sep 19, 2019","30.405","30.405","30.405","30.405","0.03%"
"Sep 18, 2019","30.396","30.396","30.396","30.396","0.06%"
"Sep 17, 2019","30.379","30.379","30.379","30.379","-0.04%"
"Sep 16, 2019","30.391","30.391","30.391","30.391","0.02%"
"Sep 13, 2019","30.386","30.386","30.386","30.386","0.08%"
"Sep 12, 2019","30.360","30.360","30.360","30.360","0.01%"
"Sep 11, 2019","30.358","30.358","30.358","30.358","0.02%"
"Sep 10, 2019","30.354","30.354","30.354","30.354","0.00%"
"Sep 09, 2019","30.354","30.354","30.354","30.354","0.11%"
"Sep 06, 2019","30.319","30.319","30.319","30.319","0.00%"
