"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 03, 2018","8.49","8.49","8.49","8.49","0.01K","4.94%"
"Nov 30, 2018","8.09","8.09","8.09","8.09","0.11K","4.93%"
"Nov 29, 2018","7.71","7.00","7.71","7.00","0.08K","4.90%"
"Nov 28, 2018","7.35","7.35","7.35","7.35","0.01K","5.00%"
"Nov 16, 2018","7.00","6.65","7.00","6.65","0.93K","0.00%"
"Nov 15, 2018","7.00","7.00","7.00","7.00","1.00K","0.00%"
"Nov 14, 2018","7.00","7.00","7.00","7.00","0.20K","4.63%"
"Nov 13, 2018","6.69","6.07","6.69","6.07","1.00K","4.86%"
"Nov 12, 2018","6.38","6.38","6.38","6.38","0.07K","-4.92%"
"Nov 07, 2018","6.71","6.71","6.71","6.71","1.41K","-4.96%"
"Nov 06, 2018","7.06","7.06","7.06","7.06","0.50K","-4.98%"
"Oct 29, 2018","7.43","7.43","7.43","7.43","0.13K","-4.99%"
"Oct 26, 2018","7.82","7.82","7.82","7.82","0.00K","-4.98%"
"Oct 23, 2018","8.23","8.23","8.23","8.23","0.00K","-4.97%"
"Oct 22, 2018","8.66","8.66","8.66","8.66","0.00K","-4.94%"
"Oct 15, 2018","9.11","9.11","9.11","9.11","0.01K","4.95%"
"Oct 09, 2018","8.68","8.68","8.68","8.68","0.10K","0.00%"
"Oct 08, 2018","8.68","8.00","8.68","8.00","7.00K","4.96%"
"Sep 17, 2018","8.27","8.13","8.50","8.13","1.51K","-3.27%"
"Sep 10, 2018","8.55","8.55","8.55","8.55","0.35K","-5.00%"
"Sep 03, 2018","9.00","8.51","9.00","8.51","0.01K","0.56%"
"Aug 20, 2018","8.95","8.13","8.95","8.13","0.01K","4.68%"
"Aug 13, 2018","8.55","8.99","8.99","8.55","0.06K","-4.89%"
"Aug 06, 2018","8.99","8.99","8.99","8.99","0.05K","-4.97%"
"Jul 30, 2018","9.46","9.46","9.95","9.46","0.64K","-4.92%"
"Jul 23, 2018","9.95","9.95","9.95","9.95","0.01K","-4.97%"
"Jul 16, 2018","10.47","10.47","10.47","10.47","0.01K","-4.99%"
"Jul 09, 2018","11.02","11.02","11.02","11.02","0.01K","-4.92%"
"Jul 02, 2018","11.59","11.59","11.59","11.59","0.01K","-4.92%"
